scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.0,1919.688,1.061,1919.688,1.061,48,0
pure_ocs_ksp,100.0,2546.840,1.408,2546.840,1.408,48,0
eps_ecmp,100.0,961.962,0.532,961.962,0.532,48,0
ocs_eps_large_small,100.0,3088.788,1.708,3088.788,1.708,48,0
pure_ocs_ksp_greedy,100.0,2023.642,1.119,2023.642,1.119,48,0
ocs_eps_preset_greedy,100.0,2714.492,1.501,2714.492,1.501,48,0
ocs_eps_preset_dynamic_greedy,100.0,1808.548,1.000,1808.548,1.000,48,0
pure_ocs_3hop_preset,100.0,2119.028,1.172,2119.028,1.172,48,0
pure_ocs_pruned,100.0,2119.028,1.172,2119.028,1.172,48,0
ocs_eps_pruned,100.0,1796.831,0.994,1796.831,0.994,48,0
