scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,3331.714152,1.284888,3331.714152,1.284888,80,0
pure_ocs_ksp,100.000000,1877.466484,0.724052,1877.466484,0.724052,80,0
eps_ecmp,100.000000,1797.322457,0.693144,1797.322457,0.693144,80,0
ocs_eps_large_small,100.000000,2153.098510,0.830350,2153.098510,0.830350,80,0
pure_ocs_ksp_greedy,100.000000,1798.305985,0.693523,1798.305985,0.693523,80,0
ocs_eps_preset_greedy,100.000000,2403.435405,0.926894,2403.435405,0.926894,80,0
ocs_eps_preset_dynamic_greedy,100.000000,2593.000492,1.000000,2593.000492,1.000000,80,0
pure_ocs_3hop_preset,100.000000,1814.062723,0.699600,1814.062723,0.699600,80,0
pure_ocs_pruned,100.000000,1814.062723,0.699600,1814.062723,0.699600,80,0
ocs_eps_pruned,100.000000,2829.691304,1.091281,2829.691304,1.091281,80,0
