scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,95.000000,2105.400672,1.835253,2105.400672,1.835253,80,0
pure_ocs_ksp,95.000000,1323.664343,1.153823,1323.664343,1.153823,80,0
eps_ecmp,95.000000,1528.350430,1.332245,1528.350430,1.332245,80,0
ocs_eps_large_small,95.000000,1245.881924,1.086021,1245.881924,1.086021,80,0
pure_ocs_ksp_greedy,95.000000,1313.211695,1.144711,1313.211695,1.144711,80,0
ocs_eps_preset_greedy,95.000000,1162.790269,1.013591,1162.790269,1.013591,80,0
ocs_eps_preset_dynamic_greedy,95.000000,1147.199008,1.000000,1147.199008,1.000000,80,0
pure_ocs_3hop_preset,95.000000,1247.362352,1.087311,1247.362352,1.087311,80,0
pure_ocs_pruned,95.000000,1247.362352,1.087311,1247.362352,1.087311,80,0
ocs_eps_pruned,95.000000,1302.406079,1.135292,1302.406079,1.135292,80,0
