scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.0,2557.423,1.158,2557.423,1.158,48,0
pure_ocs_ksp,100.0,3210.307,1.453,3210.307,1.453,48,0
eps_ecmp,100.0,1010.255,0.457,1010.255,0.457,48,0
ocs_eps_large_small,100.0,4989.034,2.258,4989.034,2.258,48,0
pure_ocs_ksp_greedy,100.0,2478.879,1.122,2478.879,1.122,48,0
ocs_eps_preset_greedy,100.0,3483.240,1.577,3483.240,1.577,48,0
ocs_eps_preset_dynamic_greedy,100.0,2209.291,1.000,2209.291,1.000,48,0
pure_ocs_3hop_preset,100.0,2560.815,1.159,2560.815,1.159,48,0
pure_ocs_pruned,100.0,2560.815,1.159,2560.815,1.159,48,0
ocs_eps_pruned,100.0,1621.670,0.734,1621.670,0.734,48,0
