seed,scheduler,avg_relative_cct_vs_dynamic
42,helios_t10,1.771
42,helios_t20,1.695
42,helios_t30,1.387
42,helios_t40,1.381
42,helios_t50,1.292
42,helios_t60,1.238
42,helios_t70,1.064
42,helios_t80,1.329
42,helios_t90,1.209
42,hyacinth_dynamic,1.000
42,hyacinth_preset_t10,1.655
42,hyacinth_preset_t20,1.721
42,hyacinth_preset_t30,1.424
42,hyacinth_preset_t40,1.264
42,hyacinth_preset_t50,1.253
42,hyacinth_preset_t60,0.937
42,hyacinth_preset_t70,1.327
42,hyacinth_preset_t80,1.191
42,hyacinth_preset_t90,1.266
43,helios_t10,2.134
43,helios_t20,2.140
43,helios_t30,1.817
43,helios_t40,1.586
43,helios_t50,1.368
43,helios_t60,1.236
43,helios_t70,1.545
43,helios_t80,1.514
43,helios_t90,1.744
43,hyacinth_dynamic,1.000
43,hyacinth_preset_t10,2.022
43,hyacinth_preset_t20,1.867
43,hyacinth_preset_t30,1.590
43,hyacinth_preset_t40,1.504
43,hyacinth_preset_t50,1.158
43,hyacinth_preset_t60,1.403
43,hyacinth_preset_t70,1.422
43,hyacinth_preset_t80,1.470
43,hyacinth_preset_t90,1.677
44,helios_t10,1.964
44,helios_t20,1.220
44,helios_t30,1.288
44,helios_t40,0.980
44,helios_t50,1.120
44,helios_t60,0.691
44,helios_t70,0.867
44,helios_t80,0.832
44,helios_t90,1.379
44,hyacinth_dynamic,1.000
44,hyacinth_preset_t10,1.413
44,hyacinth_preset_t20,1.145
44,hyacinth_preset_t30,1.044
44,hyacinth_preset_t40,0.855
44,hyacinth_preset_t50,0.888
44,hyacinth_preset_t60,0.815
44,hyacinth_preset_t70,0.733
44,hyacinth_preset_t80,1.147
44,hyacinth_preset_t90,0.921
45,helios_t10,1.500
45,helios_t20,1.452
45,helios_t30,1.371
45,helios_t40,1.097
45,helios_t50,1.068
45,helios_t60,0.945
45,helios_t70,0.876
45,helios_t80,1.064
45,helios_t90,1.224
45,hyacinth_dynamic,1.000
45,hyacinth_preset_t10,1.301
45,hyacinth_preset_t20,1.336
45,hyacinth_preset_t30,1.178
45,hyacinth_preset_t40,1.070
45,hyacinth_preset_t50,1.044
45,hyacinth_preset_t60,1.047
45,hyacinth_preset_t70,1.042
45,hyacinth_preset_t80,1.122
45,hyacinth_preset_t90,1.041
46,helios_t10,1.885
46,helios_t20,1.439
46,helios_t30,1.301
46,helios_t40,1.346
46,helios_t50,1.217
46,helios_t60,0.960
46,helios_t70,1.005
46,helios_t80,1.009
46,helios_t90,1.165
46,hyacinth_dynamic,1.000
46,hyacinth_preset_t10,1.531
46,hyacinth_preset_t20,1.114
46,hyacinth_preset_t30,1.002
46,hyacinth_preset_t40,0.965
46,hyacinth_preset_t50,0.846
46,hyacinth_preset_t60,0.977
46,hyacinth_preset_t70,0.977
46,hyacinth_preset_t80,0.968
46,hyacinth_preset_t90,1.110
47,helios_t10,1.841
47,helios_t20,1.705
47,helios_t30,1.639
47,helios_t40,1.211
47,helios_t50,1.204
47,helios_t60,1.096
47,helios_t70,1.325
47,helios_t80,1.322
47,helios_t90,1.663
47,hyacinth_dynamic,1.000
47,hyacinth_preset_t10,1.710
47,hyacinth_preset_t20,1.283
47,hyacinth_preset_t30,1.122
47,hyacinth_preset_t40,0.914
47,hyacinth_preset_t50,0.996
47,hyacinth_preset_t60,0.909
47,hyacinth_preset_t70,1.056
47,hyacinth_preset_t80,1.363
47,hyacinth_preset_t90,1.191
48,helios_t10,1.948
48,helios_t20,1.442
48,helios_t30,1.151
48,helios_t40,1.073
48,helios_t50,1.068
48,helios_t60,0.887
48,helios_t70,1.023
48,helios_t80,1.200
48,helios_t90,1.067
48,hyacinth_dynamic,1.000
48,hyacinth_preset_t10,1.428
48,hyacinth_preset_t20,1.246
48,hyacinth_preset_t30,1.143
48,hyacinth_preset_t40,1.028
48,hyacinth_preset_t50,1.036
48,hyacinth_preset_t60,0.718
48,hyacinth_preset_t70,0.844
48,hyacinth_preset_t80,1.009
48,hyacinth_preset_t90,1.061
49,helios_t10,1.866
49,helios_t20,1.749
49,helios_t30,1.587
49,helios_t40,1.448
49,helios_t50,1.147
49,helios_t60,1.230
49,helios_t70,1.244
49,helios_t80,1.367
49,helios_t90,1.398
49,hyacinth_dynamic,1.000
49,hyacinth_preset_t10,1.847
49,hyacinth_preset_t20,1.443
49,hyacinth_preset_t30,1.205
49,hyacinth_preset_t40,1.306
49,hyacinth_preset_t50,1.128
49,hyacinth_preset_t60,1.298
49,hyacinth_preset_t70,1.316
49,hyacinth_preset_t80,1.338
49,hyacinth_preset_t90,1.268
50,helios_t10,1.973
50,helios_t20,1.798
50,helios_t30,1.852
50,helios_t40,1.159
50,helios_t50,1.097
50,helios_t60,1.032
50,helios_t70,1.113
50,helios_t80,1.087
50,helios_t90,1.323
50,hyacinth_dynamic,1.000
50,hyacinth_preset_t10,1.587
50,hyacinth_preset_t20,1.488
50,hyacinth_preset_t30,1.387
50,hyacinth_preset_t40,1.059
50,hyacinth_preset_t50,1.386
50,hyacinth_preset_t60,1.041
50,hyacinth_preset_t70,0.936
50,hyacinth_preset_t80,1.205
50,hyacinth_preset_t90,1.237
51,helios_t10,1.743
51,helios_t20,1.908
51,helios_t30,1.599
51,helios_t40,1.264
51,helios_t50,1.107
51,helios_t60,1.267
51,helios_t70,1.143
51,helios_t80,1.432
51,helios_t90,1.579
51,hyacinth_dynamic,1.000
51,hyacinth_preset_t10,1.616
51,hyacinth_preset_t20,1.518
51,hyacinth_preset_t30,1.488
51,hyacinth_preset_t40,1.039
51,hyacinth_preset_t50,1.024
51,hyacinth_preset_t60,0.994
51,hyacinth_preset_t70,0.847
51,hyacinth_preset_t80,1.492
51,hyacinth_preset_t90,1.047
