seed,scheduler,avg_relative_cct_vs_dynamic
42,helios_t10,1.523
42,helios_t20,1.480
42,helios_t30,1.260
42,helios_t40,1.058
42,helios_t50,1.083
42,helios_t60,0.974
42,helios_t70,0.840
42,helios_t80,1.151
42,helios_t90,0.852
42,hyacinth_dynamic,1.000
42,hyacinth_preset_t10,1.160
42,hyacinth_preset_t20,1.689
42,hyacinth_preset_t30,1.196
42,hyacinth_preset_t40,1.156
42,hyacinth_preset_t50,0.901
42,hyacinth_preset_t60,1.026
42,hyacinth_preset_t70,0.984
42,hyacinth_preset_t80,0.924
42,hyacinth_preset_t90,0.981
43,helios_t10,1.818
43,helios_t20,2.375
43,helios_t30,1.757
43,helios_t40,1.322
43,helios_t50,1.195
43,helios_t60,1.230
43,helios_t70,1.527
43,helios_t80,1.432
43,helios_t90,1.396
43,hyacinth_dynamic,1.000
43,hyacinth_preset_t10,1.819
43,hyacinth_preset_t20,1.597
43,hyacinth_preset_t30,1.500
43,hyacinth_preset_t40,1.411
43,hyacinth_preset_t50,1.186
43,hyacinth_preset_t60,1.278
43,hyacinth_preset_t70,1.173
43,hyacinth_preset_t80,1.218
43,hyacinth_preset_t90,1.442
44,helios_t10,2.185
44,helios_t20,1.314
44,helios_t30,1.153
44,helios_t40,1.091
44,helios_t50,1.105
44,helios_t60,0.667
44,helios_t70,0.889
44,helios_t80,1.053
44,helios_t90,1.304
44,hyacinth_dynamic,1.000
44,hyacinth_preset_t10,1.457
44,hyacinth_preset_t20,1.063
44,hyacinth_preset_t30,1.024
44,hyacinth_preset_t40,1.009
44,hyacinth_preset_t50,0.914
44,hyacinth_preset_t60,1.018
44,hyacinth_preset_t70,0.677
44,hyacinth_preset_t80,1.239
44,hyacinth_preset_t90,0.864
45,helios_t10,1.950
45,helios_t20,1.664
45,helios_t30,1.351
45,helios_t40,1.152
45,helios_t50,1.081
45,helios_t60,1.235
45,helios_t70,1.036
45,helios_t80,1.372
45,helios_t90,1.399
45,hyacinth_dynamic,1.000
45,hyacinth_preset_t10,1.282
45,hyacinth_preset_t20,1.430
45,hyacinth_preset_t30,1.441
45,hyacinth_preset_t40,1.111
45,hyacinth_preset_t50,1.231
45,hyacinth_preset_t60,1.847
45,hyacinth_preset_t70,1.254
45,hyacinth_preset_t80,1.323
45,hyacinth_preset_t90,1.336
46,helios_t10,1.690
46,helios_t20,1.536
46,helios_t30,1.178
46,helios_t40,1.637
46,helios_t50,1.395
46,helios_t60,0.956
46,helios_t70,1.087
46,helios_t80,0.942
46,helios_t90,1.135
46,hyacinth_dynamic,1.000
46,hyacinth_preset_t10,1.606
46,hyacinth_preset_t20,1.187
46,hyacinth_preset_t30,1.111
46,hyacinth_preset_t40,0.937
46,hyacinth_preset_t50,0.834
46,hyacinth_preset_t60,1.151
46,hyacinth_preset_t70,1.202
46,hyacinth_preset_t80,0.985
46,hyacinth_preset_t90,1.091
47,helios_t10,2.120
47,helios_t20,1.727
47,helios_t30,1.914
47,helios_t40,2.273
47,helios_t50,1.206
47,helios_t60,1.307
47,helios_t70,1.422
47,helios_t80,1.522
47,helios_t90,1.704
47,hyacinth_dynamic,1.000
47,hyacinth_preset_t10,2.029
47,hyacinth_preset_t20,1.287
47,hyacinth_preset_t30,1.080
47,hyacinth_preset_t40,0.926
47,hyacinth_preset_t50,0.996
47,hyacinth_preset_t60,1.046
47,hyacinth_preset_t70,1.146
47,hyacinth_preset_t80,1.413
47,hyacinth_preset_t90,1.340
48,helios_t10,2.152
48,helios_t20,2.016
48,helios_t30,1.342
48,helios_t40,1.273
48,helios_t50,1.338
48,helios_t60,0.943
48,helios_t70,1.318
48,helios_t80,1.342
48,helios_t90,1.277
48,hyacinth_dynamic,1.000
48,hyacinth_preset_t10,1.929
48,hyacinth_preset_t20,2.138
48,hyacinth_preset_t30,1.209
48,hyacinth_preset_t40,1.078
48,hyacinth_preset_t50,1.085
48,hyacinth_preset_t60,0.756
48,hyacinth_preset_t70,0.939
48,hyacinth_preset_t80,1.161
48,hyacinth_preset_t90,1.314
49,helios_t10,1.771
49,helios_t20,1.510
49,helios_t30,1.537
49,helios_t40,1.846
49,helios_t50,1.282
49,helios_t60,1.065
49,helios_t70,1.028
49,helios_t80,1.450
49,helios_t90,1.276
49,hyacinth_dynamic,1.000
49,hyacinth_preset_t10,1.726
49,hyacinth_preset_t20,1.310
49,hyacinth_preset_t30,1.115
49,hyacinth_preset_t40,1.302
49,hyacinth_preset_t50,1.249
49,hyacinth_preset_t60,1.116
49,hyacinth_preset_t70,1.215
49,hyacinth_preset_t80,1.115
