scheduler,seed_count,mean_avg_relative_cct_vs_dynamic,std_avg_relative_cct_vs_dynamic
ocs_eps_global_ksp,10,1.222,0.162
pure_ocs_ksp,10,1.325,0.172
eps_ecmp,10,0.698,0.086
pure_ocs_ksp_greedy,10,1.233,0.185
ocs_eps_preset_dynamic_greedy,10,1.000,0.000
pure_ocs_pruned,10,1.102,0.109
ocs_eps_pruned,10,0.972,0.156
ocs_eps_large_small,10,1.812,0.281
ocs_eps_preset_greedy,10,1.371,0.151
pure_ocs_3hop_preset,10,1.102,0.109
