seed,scheduler,avg_relative_fct_vs_dynamic
42,ocs_eps_global_ksp,1.386
42,pure_ocs_ksp,1.256
42,eps_ecmp,0.586
42,pure_ocs_ksp_greedy,1.094
42,ocs_eps_preset_dynamic_greedy,1.000
42,pure_ocs_pruned,1.126
42,ocs_eps_pruned,0.875
42,ocs_eps_large_small,1.387
42,ocs_eps_preset_greedy,1.994
42,pure_ocs_3hop_preset,1.126
43,ocs_eps_global_ksp,3.502
43,pure_ocs_ksp,1.194
43,eps_ecmp,0.789
43,pure_ocs_ksp_greedy,1.076
43,ocs_eps_preset_dynamic_greedy,1.000
43,pure_ocs_pruned,1.076
43,ocs_eps_pruned,0.876
43,ocs_eps_large_small,2.241
43,ocs_eps_preset_greedy,3.686
43,pure_ocs_3hop_preset,1.076
44,ocs_eps_global_ksp,1.686
44,pure_ocs_ksp,1.252
44,eps_ecmp,0.637
44,pure_ocs_ksp_greedy,1.074
44,ocs_eps_preset_dynamic_greedy,1.000
44,pure_ocs_pruned,1.031
44,ocs_eps_pruned,0.833
44,ocs_eps_large_small,1.192
44,ocs_eps_preset_greedy,1.583
44,pure_ocs_3hop_preset,1.031
45,ocs_eps_global_ksp,1.366
45,pure_ocs_ksp,1.171
45,eps_ecmp,0.699
45,pure_ocs_ksp_greedy,1.147
45,ocs_eps_preset_dynamic_greedy,1.000
45,pure_ocs_pruned,1.135
45,ocs_eps_pruned,1.074
45,ocs_eps_large_small,15.691
45,ocs_eps_preset_greedy,1.716
45,pure_ocs_3hop_preset,1.135
46,ocs_eps_global_ksp,2.402
46,pure_ocs_ksp,1.508
46,eps_ecmp,0.694
46,pure_ocs_ksp_greedy,1.198
46,ocs_eps_preset_dynamic_greedy,1.000
46,pure_ocs_pruned,11.070
46,ocs_eps_pruned,1.224
46,ocs_eps_large_small,25.870
46,ocs_eps_preset_greedy,2.648
46,pure_ocs_3hop_preset,11.070
47,ocs_eps_global_ksp,1.669
47,pure_ocs_ksp,1.365
47,eps_ecmp,0.586
47,pure_ocs_ksp_greedy,1.207
47,ocs_eps_preset_dynamic_greedy,1.000
47,pure_ocs_pruned,1.389
47,ocs_eps_pruned,0.831
47,ocs_eps_large_small,1.999
47,ocs_eps_preset_greedy,2.317
47,pure_ocs_3hop_preset,1.389
48,ocs_eps_global_ksp,2.100
48,pure_ocs_ksp,1.436
48,eps_ecmp,0.685
48,pure_ocs_ksp_greedy,1.176
48,ocs_eps_preset_dynamic_greedy,1.000
48,pure_ocs_pruned,1.344
48,ocs_eps_pruned,0.856
48,ocs_eps_large_small,1.646
48,ocs_eps_preset_greedy,2.172
48,pure_ocs_3hop_preset,1.344
49,ocs_eps_global_ksp,1.386
49,pure_ocs_ksp,1.219
49,eps_ecmp,0.543
49,pure_ocs_ksp_greedy,1.249
49,ocs_eps_preset_dynamic_greedy,1.000
49,pure_ocs_pruned,1.689
49,ocs_eps_pruned,0.862
49,ocs_eps_large_small,1.182
49,ocs_eps_preset_greedy,1.804
49,pure_ocs_3hop_preset,1.689
50,ocs_eps_global_ksp,2.180
50,pure_ocs_ksp,1.185
50,eps_ecmp,0.767
50,pure_ocs_ksp_greedy,1.128
50,ocs_eps_preset_dynamic_greedy,1.000
50,pure_ocs_pruned,1.029
50,ocs_eps_pruned,0.924
50,ocs_eps_large_small,1.100
50,ocs_eps_preset_greedy,2.026
50,pure_ocs_3hop_preset,1.029
51,ocs_eps_global_ksp,1.185
51,pure_ocs_ksp,1.260
51,eps_ecmp,0.649
51,pure_ocs_ksp_greedy,1.167
51,ocs_eps_preset_dynamic_greedy,1.000
51,pure_ocs_pruned,1.289
51,ocs_eps_pruned,0.933
51,ocs_eps_large_small,1.285
51,ocs_eps_preset_greedy,1.937
51,pure_ocs_3hop_preset,1.289
