scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.0,2251.445,1.131,2251.445,1.131,48,0
pure_ocs_ksp,100.0,2525.028,1.269,2525.028,1.269,48,0
eps_ecmp,100.0,1193.176,0.600,1193.176,0.600,48,0
ocs_eps_large_small,100.0,3622.405,1.820,3622.405,1.820,48,0
pure_ocs_ksp_greedy,100.0,2520.153,1.266,2520.153,1.266,48,0
ocs_eps_preset_greedy,100.0,2903.356,1.459,2903.356,1.459,48,0
ocs_eps_preset_dynamic_greedy,100.0,1990.233,1.000,1990.233,1.000,48,0
pure_ocs_3hop_preset,100.0,2057.370,1.034,2057.370,1.034,48,0
pure_ocs_pruned,100.0,2057.370,1.034,2057.370,1.034,48,0
ocs_eps_pruned,100.0,1738.914,0.874,1738.914,0.874,48,0
