seed,scheduler,avg_relative_cct_vs_dynamic
42,ocs_eps_global_ksp,2.771
42,pure_ocs_ksp,1.138
42,eps_ecmp,0.549
42,ocs_eps_large_small,1.253
42,pure_ocs_ksp_greedy,1.104
42,ocs_eps_preset_greedy,1.061
42,ocs_eps_preset_dynamic_greedy,1.000
42,pure_ocs_3hop_preset,1.017
42,pure_ocs_pruned,1.017
42,ocs_eps_pruned,0.940
43,ocs_eps_global_ksp,2.871
43,pure_ocs_ksp,1.384
43,eps_ecmp,0.575
43,ocs_eps_large_small,1.229
43,pure_ocs_ksp_greedy,1.203
43,ocs_eps_preset_greedy,1.130
43,ocs_eps_preset_dynamic_greedy,1.000
43,pure_ocs_3hop_preset,1.151
43,pure_ocs_pruned,1.151
43,ocs_eps_pruned,1.021
44,ocs_eps_global_ksp,2.529
44,pure_ocs_ksp,1.268
44,eps_ecmp,0.542
44,ocs_eps_large_small,1.190
44,pure_ocs_ksp_greedy,1.129
44,ocs_eps_preset_greedy,1.043
44,ocs_eps_preset_dynamic_greedy,1.000
44,pure_ocs_3hop_preset,1.031
44,pure_ocs_pruned,1.031
44,ocs_eps_pruned,0.966
45,ocs_eps_global_ksp,2.752
45,pure_ocs_ksp,1.388
45,eps_ecmp,0.575
45,ocs_eps_large_small,1.334
45,pure_ocs_ksp_greedy,1.294
45,ocs_eps_preset_greedy,1.091
45,ocs_eps_preset_dynamic_greedy,1.000
45,pure_ocs_3hop_preset,1.160
45,pure_ocs_pruned,1.160
45,ocs_eps_pruned,0.992
46,ocs_eps_global_ksp,2.731
46,pure_ocs_ksp,1.253
46,eps_ecmp,0.570
46,ocs_eps_large_small,1.138
46,pure_ocs_ksp_greedy,1.143
46,ocs_eps_preset_greedy,1.083
46,ocs_eps_preset_dynamic_greedy,1.000
46,pure_ocs_3hop_preset,1.106
46,pure_ocs_pruned,1.106
46,ocs_eps_pruned,0.950
47,ocs_eps_global_ksp,3.029
47,pure_ocs_ksp,1.407
47,eps_ecmp,0.608
47,ocs_eps_large_small,1.267
47,pure_ocs_ksp_greedy,1.186
47,ocs_eps_preset_greedy,1.184
47,ocs_eps_preset_dynamic_greedy,1.000
47,pure_ocs_3hop_preset,1.121
47,pure_ocs_pruned,1.121
47,ocs_eps_pruned,1.074
48,ocs_eps_global_ksp,2.561
48,pure_ocs_ksp,1.327
48,eps_ecmp,0.599
48,ocs_eps_large_small,1.265
48,pure_ocs_ksp_greedy,1.212
48,ocs_eps_preset_greedy,1.118
48,ocs_eps_preset_dynamic_greedy,1.000
48,pure_ocs_3hop_preset,1.127
48,pure_ocs_pruned,1.127
48,ocs_eps_pruned,1.008
49,ocs_eps_global_ksp,2.613
49,pure_ocs_ksp,1.277
49,eps_ecmp,0.519
49,ocs_eps_large_small,1.133
49,pure_ocs_ksp_greedy,1.096
49,ocs_eps_preset_greedy,1.025
49,ocs_eps_preset_dynamic_greedy,1.000
49,pure_ocs_3hop_preset,1.058
49,pure_ocs_pruned,1.058
49,ocs_eps_pruned,0.985
50,ocs_eps_global_ksp,2.708
50,pure_ocs_ksp,1.248
50,eps_ecmp,0.586
50,ocs_eps_large_small,1.208
50,pure_ocs_ksp_greedy,1.166
50,ocs_eps_preset_greedy,1.096
50,ocs_eps_preset_dynamic_greedy,1.000
50,pure_ocs_3hop_preset,1.097
50,pure_ocs_pruned,1.097
50,ocs_eps_pruned,1.027
51,ocs_eps_global_ksp,2.581
51,pure_ocs_ksp,1.224
51,eps_ecmp,0.597
51,ocs_eps_large_small,1.177
51,pure_ocs_ksp_greedy,1.111
51,ocs_eps_preset_greedy,1.040
51,ocs_eps_preset_dynamic_greedy,1.000
51,pure_ocs_3hop_preset,1.039
51,pure_ocs_pruned,1.039
51,ocs_eps_pruned,0.985
