seed,scheduler,avg_relative_cct_vs_dynamic
42,ocs_eps_global_ksp,2.818
42,pure_ocs_ksp,1.538
42,eps_ecmp,0.900
42,ocs_eps_large_small,1.241
42,pure_ocs_ksp_greedy,1.343
42,ocs_eps_preset_greedy,0.991
42,ocs_eps_preset_dynamic_greedy,1.000
42,pure_ocs_3hop_preset,1.149
42,pure_ocs_pruned,1.149
42,ocs_eps_pruned,0.899
43,ocs_eps_global_ksp,2.609
43,pure_ocs_ksp,1.209
43,eps_ecmp,0.505
43,ocs_eps_large_small,0.967
43,pure_ocs_ksp_greedy,0.989
43,ocs_eps_preset_greedy,0.827
43,ocs_eps_preset_dynamic_greedy,1.000
43,pure_ocs_3hop_preset,0.991
43,pure_ocs_pruned,0.991
43,ocs_eps_pruned,0.832
44,ocs_eps_global_ksp,2.396
44,pure_ocs_ksp,1.320
44,eps_ecmp,1.150
44,ocs_eps_large_small,1.338
44,pure_ocs_ksp_greedy,1.264
44,ocs_eps_preset_greedy,0.934
44,ocs_eps_preset_dynamic_greedy,1.000
44,pure_ocs_3hop_preset,0.862
44,pure_ocs_pruned,0.862
44,ocs_eps_pruned,0.977
45,ocs_eps_global_ksp,2.142
45,pure_ocs_ksp,0.868
45,eps_ecmp,0.494
45,ocs_eps_large_small,1.117
45,pure_ocs_ksp_greedy,0.784
45,ocs_eps_preset_greedy,0.769
45,ocs_eps_preset_dynamic_greedy,1.000
45,pure_ocs_3hop_preset,1.037
45,pure_ocs_pruned,1.037
45,ocs_eps_pruned,0.569
46,ocs_eps_global_ksp,2.974
46,pure_ocs_ksp,1.666
46,eps_ecmp,0.766
46,ocs_eps_large_small,1.287
46,pure_ocs_ksp_greedy,1.192
46,ocs_eps_preset_greedy,1.053
46,ocs_eps_preset_dynamic_greedy,1.000
46,pure_ocs_3hop_preset,1.265
46,pure_ocs_pruned,1.265
46,ocs_eps_pruned,1.161
47,ocs_eps_global_ksp,2.618
47,pure_ocs_ksp,1.643
47,eps_ecmp,0.610
47,ocs_eps_large_small,1.102
47,pure_ocs_ksp_greedy,1.015
47,ocs_eps_preset_greedy,1.092
47,ocs_eps_preset_dynamic_greedy,1.000
47,pure_ocs_3hop_preset,1.338
47,pure_ocs_pruned,1.338
47,ocs_eps_pruned,0.824
48,ocs_eps_global_ksp,3.032
48,pure_ocs_ksp,1.411
48,eps_ecmp,0.742
48,ocs_eps_large_small,2.385
48,pure_ocs_ksp_greedy,1.223
48,ocs_eps_preset_greedy,1.180
48,ocs_eps_preset_dynamic_greedy,1.000
48,pure_ocs_3hop_preset,1.307
48,pure_ocs_pruned,1.307
48,ocs_eps_pruned,1.270
49,ocs_eps_global_ksp,2.420
49,pure_ocs_ksp,1.298
49,eps_ecmp,0.499
49,ocs_eps_large_small,1.129
49,pure_ocs_ksp_greedy,0.896
49,ocs_eps_preset_greedy,0.764
49,ocs_eps_preset_dynamic_greedy,1.000
49,pure_ocs_3hop_preset,0.807
49,pure_ocs_pruned,0.807
49,ocs_eps_pruned,0.801
50,ocs_eps_global_ksp,3.081
50,pure_ocs_ksp,1.315
50,eps_ecmp,1.270
50,ocs_eps_large_small,1.857
50,pure_ocs_ksp_greedy,1.422
50,ocs_eps_preset_greedy,1.341
50,ocs_eps_preset_dynamic_greedy,1.000
50,pure_ocs_3hop_preset,1.270
50,pure_ocs_pruned,1.270
50,ocs_eps_pruned,1.208
51,ocs_eps_global_ksp,2.130
51,pure_ocs_ksp,1.133
51,eps_ecmp,0.675
51,ocs_eps_large_small,1.352
51,pure_ocs_ksp_greedy,1.006
51,ocs_eps_preset_greedy,1.062
51,ocs_eps_preset_dynamic_greedy,1.000
51,pure_ocs_3hop_preset,1.114
51,pure_ocs_pruned,1.114
51,ocs_eps_pruned,0.900
