scheduler,avg_relative_fct_vs_dynamic,matched_bins,self_bins,dynamic_bins
ocs_eps_global_ksp,1.332,17,17,17
pure_ocs_ksp,1.055,17,17,17
eps_ecmp,0.935,17,17,17
ocs_eps_large_small,1.247,17,17,17
pure_ocs_ksp_greedy,1.013,17,17,17
ocs_eps_preset_greedy,1.075,17,17,17
ocs_eps_preset_dynamic_greedy,1.000,17,17,17
pure_ocs_3hop_preset,1.052,17,17,17
pure_ocs_pruned,1.052,17,17,17
ocs_eps_pruned,0.988,17,17,17
