scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.0,1920.808,2.189,1920.808,2.189,160,0
pure_ocs_ksp,100.0,1046.870,1.193,1046.870,1.193,160,0
eps_ecmp,100.0,778.543,0.887,778.543,0.887,160,0
ocs_eps_large_small,100.0,981.383,1.118,981.383,1.118,160,0
pure_ocs_ksp_greedy,100.0,1003.608,1.144,1003.608,1.144,160,0
ocs_eps_preset_greedy,100.0,941.492,1.073,941.492,1.073,160,0
ocs_eps_preset_dynamic_greedy,100.0,877.522,1.000,877.522,1.000,160,0
pure_ocs_3hop_preset,100.0,895.496,1.020,895.496,1.020,160,0
pure_ocs_pruned,100.0,895.496,1.020,895.496,1.020,160,0
ocs_eps_pruned,100.0,860.537,0.981,860.537,0.981,160,0
