scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
helios_t10,99.0,5932.251,2.126,5932.251,2.126,48,0
helios_t20,99.0,4795.825,1.719,4795.825,1.719,48,0
helios_t30,99.0,5485.541,1.966,5485.541,1.966,48,0
helios_t40,99.0,6415.498,2.299,6415.498,2.299,48,0
helios_t50,99.0,3360.773,1.205,3360.773,1.205,48,0
helios_t60,99.0,3374.227,1.209,3374.227,1.209,48,0
helios_t70,99.0,3934.819,1.410,3934.819,1.410,48,0
helios_t80,99.0,4007.418,1.436,4007.418,1.436,48,0
helios_t90,99.0,4743.673,1.700,4743.673,1.700,48,0
hyacinth_dynamic,99.0,2790.097,1.000,2790.097,1.000,48,0
hyacinth_preset_t10,99.0,5815.858,2.084,5815.858,2.084,48,0
hyacinth_preset_t20,99.0,3615.081,1.296,3615.081,1.296,48,0
hyacinth_preset_t30,99.0,3084.092,1.105,3084.092,1.105,48,0
hyacinth_preset_t40,99.0,2644.408,0.948,2644.408,0.948,48,0
hyacinth_preset_t50,99.0,2829.052,1.014,2829.052,1.014,48,0
hyacinth_preset_t60,99.0,2882.293,1.033,2882.293,1.033,48,0
hyacinth_preset_t70,99.0,3286.129,1.178,3286.129,1.178,48,0
hyacinth_preset_t80,99.0,3868.091,1.386,3868.091,1.386,48,0
hyacinth_preset_t90,99.0,3595.366,1.289,3595.366,1.289,48,0
