scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
helios_t10,100.0,6086.300,2.120,6086.300,2.120,48,0
helios_t20,100.0,4958.095,1.727,4958.095,1.727,48,0
helios_t30,100.0,5496.250,1.914,5496.250,1.914,48,0
helios_t40,100.0,6526.292,2.273,6526.292,2.273,48,0
helios_t50,100.0,3461.744,1.206,3461.744,1.206,48,0
helios_t60,100.0,3753.443,1.307,3753.443,1.307,48,0
helios_t70,100.0,4083.007,1.422,4083.007,1.422,48,0
helios_t80,100.0,4368.934,1.522,4368.934,1.522,48,0
helios_t90,100.0,4892.367,1.704,4892.367,1.704,48,0
hyacinth_dynamic,100.0,2870.889,1.000,2870.889,1.000,48,0
hyacinth_preset_t10,100.0,5826.232,2.029,5826.232,2.029,48,0
hyacinth_preset_t20,100.0,3695.721,1.287,3695.721,1.287,48,0
hyacinth_preset_t30,100.0,3100.127,1.080,3100.127,1.080,48,0
hyacinth_preset_t40,100.0,2657.766,0.926,2657.766,0.926,48,0
hyacinth_preset_t50,100.0,2858.609,0.996,2858.609,0.996,48,0
hyacinth_preset_t60,100.0,3002.031,1.046,3002.031,1.046,48,0
hyacinth_preset_t70,100.0,3290.905,1.146,3290.905,1.146,48,0
hyacinth_preset_t80,100.0,4057.125,1.413,4057.125,1.413,48,0
hyacinth_preset_t90,100.0,3846.988,1.340,3846.988,1.340,48,0
