seed,scheduler,avg_relative_cct_vs_dynamic
42,ocs_eps_global_ksp,2.153
42,pure_ocs_ksp,1.065
42,eps_ecmp,0.974
42,ocs_eps_large_small,0.936
42,pure_ocs_ksp_greedy,0.954
42,ocs_eps_preset_greedy,0.954
42,ocs_eps_preset_dynamic_greedy,1.000
42,pure_ocs_3hop_preset,0.867
42,pure_ocs_pruned,0.867
42,ocs_eps_pruned,1.153
43,ocs_eps_global_ksp,2.058
43,pure_ocs_ksp,1.469
43,eps_ecmp,1.598
43,ocs_eps_large_small,1.249
43,pure_ocs_ksp_greedy,0.974
43,ocs_eps_preset_greedy,1.233
43,ocs_eps_preset_dynamic_greedy,1.000
43,pure_ocs_3hop_preset,1.008
43,pure_ocs_pruned,1.008
43,ocs_eps_pruned,1.382
44,ocs_eps_global_ksp,1.002
44,pure_ocs_ksp,1.120
44,eps_ecmp,1.031
44,ocs_eps_large_small,0.624
44,pure_ocs_ksp_greedy,0.735
44,ocs_eps_preset_greedy,1.026
44,ocs_eps_preset_dynamic_greedy,1.000
44,pure_ocs_3hop_preset,0.781
44,pure_ocs_pruned,0.781
44,ocs_eps_pruned,0.630
45,ocs_eps_global_ksp,2.058
45,pure_ocs_ksp,1.457
45,eps_ecmp,1.433
45,ocs_eps_large_small,0.954
45,pure_ocs_ksp_greedy,0.978
45,ocs_eps_preset_greedy,1.010
45,ocs_eps_preset_dynamic_greedy,1.000
45,pure_ocs_3hop_preset,0.996
45,pure_ocs_pruned,0.996
45,ocs_eps_pruned,1.004
46,ocs_eps_global_ksp,2.394
46,pure_ocs_ksp,1.064
46,eps_ecmp,1.082
46,ocs_eps_large_small,1.088
46,pure_ocs_ksp_greedy,1.497
46,ocs_eps_preset_greedy,1.006
46,ocs_eps_preset_dynamic_greedy,1.000
46,pure_ocs_3hop_preset,1.088
46,pure_ocs_pruned,1.088
46,ocs_eps_pruned,2.022
47,ocs_eps_global_ksp,1.630
47,pure_ocs_ksp,0.904
47,eps_ecmp,1.117
47,ocs_eps_large_small,1.070
47,pure_ocs_ksp_greedy,1.078
47,ocs_eps_preset_greedy,1.133
47,ocs_eps_preset_dynamic_greedy,1.000
47,pure_ocs_3hop_preset,1.186
47,pure_ocs_pruned,1.186
47,ocs_eps_pruned,1.105
48,ocs_eps_global_ksp,2.074
48,pure_ocs_ksp,1.078
48,eps_ecmp,1.622
48,ocs_eps_large_small,1.075
48,pure_ocs_ksp_greedy,1.855
48,ocs_eps_preset_greedy,1.028
48,ocs_eps_preset_dynamic_greedy,1.000
48,pure_ocs_3hop_preset,1.348
48,pure_ocs_pruned,1.348
48,ocs_eps_pruned,1.082
49,ocs_eps_global_ksp,2.033
49,pure_ocs_ksp,1.180
49,eps_ecmp,1.165
49,ocs_eps_large_small,1.037
49,pure_ocs_ksp_greedy,2.237
49,ocs_eps_preset_greedy,1.105
49,ocs_eps_preset_dynamic_greedy,1.000
49,pure_ocs_3hop_preset,1.346
49,pure_ocs_pruned,1.346
49,ocs_eps_pruned,0.887
50,ocs_eps_global_ksp,2.223
50,pure_ocs_ksp,1.462
50,eps_ecmp,1.087
50,ocs_eps_large_small,1.090
50,pure_ocs_ksp_greedy,1.021
50,ocs_eps_preset_greedy,0.814
50,ocs_eps_preset_dynamic_greedy,1.000
50,pure_ocs_3hop_preset,1.545
50,pure_ocs_pruned,1.545
50,ocs_eps_pruned,1.031
51,ocs_eps_global_ksp,1.996
51,pure_ocs_ksp,1.747
51,eps_ecmp,1.021
51,ocs_eps_large_small,1.021
51,pure_ocs_ksp_greedy,1.009
51,ocs_eps_preset_greedy,0.964
51,ocs_eps_preset_dynamic_greedy,1.000
51,pure_ocs_3hop_preset,0.894
51,pure_ocs_pruned,0.894
51,ocs_eps_pruned,1.181
