scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,3223.808107,1.658226,3223.808107,1.658226,80,0
pure_ocs_ksp,100.000000,2333.552165,1.200306,2333.552165,1.200306,80,0
eps_ecmp,100.000000,2606.696273,1.340803,2606.696273,1.340803,80,0
ocs_eps_large_small,100.000000,2033.390819,1.045913,2033.390819,1.045913,80,0
pure_ocs_ksp_greedy,100.000000,2323.568765,1.195171,2323.568765,1.195171,80,0
ocs_eps_preset_greedy,100.000000,2424.348010,1.247009,2424.348010,1.247009,80,0
ocs_eps_preset_dynamic_greedy,100.000000,1944.130283,1.000000,1944.130283,1.000000,80,0
pure_ocs_3hop_preset,100.000000,1893.702423,0.974061,1893.702423,0.974061,80,0
pure_ocs_pruned,100.000000,1893.702423,0.974061,1893.702423,0.974061,80,0
ocs_eps_pruned,100.000000,2131.019012,1.096130,2131.019012,1.096130,80,0
