scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
helios_t10,100.0,7709.024,2.185,7709.024,2.185,48,0
helios_t20,100.0,4634.532,1.314,4634.532,1.314,48,0
helios_t30,100.0,4069.715,1.153,4069.715,1.153,48,0
helios_t40,100.0,3850.891,1.091,3850.891,1.091,48,0
helios_t50,100.0,3900.069,1.105,3900.069,1.105,48,0
helios_t60,100.0,2352.505,0.667,2352.505,0.667,48,0
helios_t70,100.0,3137.631,0.889,3137.631,0.889,48,0
helios_t80,100.0,3716.147,1.053,3716.147,1.053,48,0
helios_t90,100.0,4600.483,1.304,4600.483,1.304,48,0
hyacinth_dynamic,100.0,3528.262,1.000,3528.262,1.000,48,0
hyacinth_preset_t10,100.0,5139.858,1.457,5139.858,1.457,48,0
hyacinth_preset_t20,100.0,3750.023,1.063,3750.023,1.063,48,0
hyacinth_preset_t30,100.0,3613.373,1.024,3613.373,1.024,48,0
hyacinth_preset_t40,100.0,3561.450,1.009,3561.450,1.009,48,0
hyacinth_preset_t50,100.0,3225.546,0.914,3225.546,0.914,48,0
hyacinth_preset_t60,100.0,3591.552,1.018,3591.552,1.018,48,0
hyacinth_preset_t70,100.0,2390.366,0.677,2390.366,0.677,48,0
hyacinth_preset_t80,100.0,4371.826,1.239,4371.826,1.239,48,0
hyacinth_preset_t90,100.0,3047.736,0.864,3047.736,0.864,48,0
