scheduler,avg_relative_fct_vs_dynamic,matched_bins,self_bins,dynamic_bins
ocs_eps_global_ksp,3.444413,17,17,17
pure_ocs_ksp,1.955888,17,17,17
eps_ecmp,0.781288,17,17,17
ocs_eps_large_small,1.113085,17,17,17
pure_ocs_ksp_greedy,1.073041,17,17,17
ocs_eps_preset_greedy,2.548683,17,17,17
ocs_eps_preset_dynamic_greedy,1.000000,17,17,17
pure_ocs_3hop_preset,1.071416,17,17,17
pure_ocs_pruned,1.071416,17,17,17
ocs_eps_pruned,0.886114,17,17,17
