scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,1674.579794,1.940310,1674.579794,1.940310,80,0
pure_ocs_ksp,100.000000,964.670347,1.117749,964.670347,1.117749,80,0
eps_ecmp,100.000000,943.296162,1.092983,943.296162,1.092983,80,0
ocs_eps_large_small,100.000000,942.483311,1.092041,942.483311,1.092041,80,0
pure_ocs_ksp_greedy,100.000000,960.576260,1.113005,960.576260,1.113005,80,0
ocs_eps_preset_greedy,100.000000,896.192998,1.038405,896.192998,1.038405,80,0
ocs_eps_preset_dynamic_greedy,100.000000,863.047623,1.000000,863.047623,1.000000,80,0
pure_ocs_3hop_preset,100.000000,941.041659,1.090370,941.041659,1.090370,80,0
pure_ocs_pruned,100.000000,941.041659,1.090370,941.041659,1.090370,80,0
ocs_eps_pruned,100.000000,905.924132,1.049680,905.924132,1.049680,80,0
