seed,scheduler,avg_relative_cct_vs_dynamic
42,ocs_eps_global_ksp,1.230
42,pure_ocs_ksp,1.196
42,eps_ecmp,0.860
42,pure_ocs_ksp_greedy,1.107
42,ocs_eps_preset_dynamic_greedy,1.000
42,pure_ocs_pruned,1.109
42,ocs_eps_pruned,0.838
42,ocs_eps_large_small,1.480
42,ocs_eps_preset_greedy,1.689
42,pure_ocs_3hop_preset,1.109
43,ocs_eps_global_ksp,1.557
43,pure_ocs_ksp,1.660
43,eps_ecmp,0.636
43,pure_ocs_ksp_greedy,1.491
43,ocs_eps_preset_dynamic_greedy,1.000
43,pure_ocs_pruned,1.713
43,ocs_eps_pruned,1.183
43,ocs_eps_large_small,2.375
43,ocs_eps_preset_greedy,1.597
43,pure_ocs_3hop_preset,1.713
44,ocs_eps_global_ksp,1.179
44,pure_ocs_ksp,0.944
44,eps_ecmp,0.498
44,pure_ocs_ksp_greedy,1.131
44,ocs_eps_preset_dynamic_greedy,1.000
44,pure_ocs_pruned,1.001
44,ocs_eps_pruned,1.031
44,ocs_eps_large_small,1.314
44,ocs_eps_preset_greedy,1.063
44,pure_ocs_3hop_preset,1.001
45,ocs_eps_global_ksp,1.027
45,pure_ocs_ksp,1.311
45,eps_ecmp,0.930
45,pure_ocs_ksp_greedy,1.182
45,ocs_eps_preset_dynamic_greedy,1.000
45,pure_ocs_pruned,1.415
45,ocs_eps_pruned,1.240
45,ocs_eps_large_small,1.664
45,ocs_eps_preset_greedy,1.430
45,pure_ocs_3hop_preset,1.415
46,ocs_eps_global_ksp,1.196
46,pure_ocs_ksp,1.092
46,eps_ecmp,0.653
46,pure_ocs_ksp_greedy,1.362
46,ocs_eps_preset_dynamic_greedy,1.000
46,pure_ocs_pruned,1.158
46,ocs_eps_pruned,0.967
46,ocs_eps_large_small,1.536
46,ocs_eps_preset_greedy,1.187
46,pure_ocs_3hop_preset,1.158
47,ocs_eps_global_ksp,1.146
47,pure_ocs_ksp,1.474
47,eps_ecmp,1.103
47,pure_ocs_ksp_greedy,1.273
47,ocs_eps_preset_dynamic_greedy,1.000
47,pure_ocs_pruned,1.124
47,ocs_eps_pruned,1.699
47,ocs_eps_large_small,1.727
47,ocs_eps_preset_greedy,1.287
47,pure_ocs_3hop_preset,1.124
48,ocs_eps_global_ksp,0.992
48,pure_ocs_ksp,1.390
48,eps_ecmp,1.120
48,pure_ocs_ksp_greedy,1.406
48,ocs_eps_preset_dynamic_greedy,1.000
48,pure_ocs_pruned,1.112
48,ocs_eps_pruned,1.313
48,ocs_eps_large_small,2.016
48,ocs_eps_preset_greedy,2.138
48,pure_ocs_3hop_preset,1.112
49,ocs_eps_global_ksp,1.373
49,pure_ocs_ksp,1.360
49,eps_ecmp,0.686
49,pure_ocs_ksp_greedy,1.336
49,ocs_eps_preset_dynamic_greedy,1.000
49,pure_ocs_pruned,1.157
49,ocs_eps_pruned,1.477
49,ocs_eps_large_small,1.510
49,ocs_eps_preset_greedy,1.310
49,pure_ocs_3hop_preset,1.157
50,ocs_eps_global_ksp,1.069
50,pure_ocs_ksp,1.353
50,eps_ecmp,0.610
50,pure_ocs_ksp_greedy,1.529
50,ocs_eps_preset_dynamic_greedy,1.000
50,pure_ocs_pruned,1.208
50,ocs_eps_pruned,0.942
50,ocs_eps_large_small,1.532
50,ocs_eps_preset_greedy,1.280
50,pure_ocs_3hop_preset,1.208
51,ocs_eps_global_ksp,1.256
51,pure_ocs_ksp,1.115
51,eps_ecmp,1.457
51,pure_ocs_ksp_greedy,1.102
51,ocs_eps_preset_dynamic_greedy,1.000
51,pure_ocs_pruned,1.192
51,ocs_eps_pruned,0.830
51,ocs_eps_large_small,2.520
51,ocs_eps_preset_greedy,1.319
51,pure_ocs_3hop_preset,1.192
