scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,99.0,2911.491,1.625,2911.491,1.625,48,0
pure_ocs_ksp,99.0,2742.716,1.531,2742.716,1.531,48,0
eps_ecmp,99.0,2005.396,1.119,2005.396,1.119,48,0
ocs_eps_large_small,99.0,4609.410,2.573,4609.410,2.573,48,0
pure_ocs_ksp_greedy,99.0,2385.750,1.332,2385.750,1.332,48,0
ocs_eps_preset_greedy,99.0,2567.610,1.433,2567.610,1.433,48,0
ocs_eps_preset_dynamic_greedy,99.0,1791.699,1.000,1791.699,1.000,48,0
pure_ocs_3hop_preset,99.0,2314.444,1.292,2314.444,1.292,48,0
pure_ocs_pruned,99.0,2314.444,1.292,2314.444,1.292,48,0
ocs_eps_pruned,99.0,2418.733,1.350,2418.733,1.350,48,0
