scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.0,1751.867,1.395,1751.867,1.395,48,0
pure_ocs_ksp,100.0,1772.143,1.411,1772.143,1.411,48,0
eps_ecmp,100.0,861.007,0.685,861.007,0.685,48,0
ocs_eps_large_small,100.0,2178.048,1.734,2178.048,1.734,48,0
pure_ocs_ksp_greedy,100.0,1511.119,1.203,1511.119,1.203,48,0
ocs_eps_preset_greedy,100.0,1631.091,1.299,1631.091,1.299,48,0
ocs_eps_preset_dynamic_greedy,100.0,1256.094,1.000,1256.094,1.000,48,0
pure_ocs_3hop_preset,100.0,1480.652,1.179,1480.652,1.179,48,0
pure_ocs_pruned,100.0,1480.652,1.179,1480.652,1.179,48,0
ocs_eps_pruned,100.0,1301.703,1.036,1301.703,1.036,48,0
