scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.0,1609.764,2.588,1609.764,2.588,80,0
pure_ocs_ksp,100.0,815.869,1.311,815.869,1.311,80,0
eps_ecmp,100.0,599.064,0.963,599.064,0.963,80,0
ocs_eps_large_small,100.0,792.475,1.274,792.475,1.274,80,0
pure_ocs_ksp_greedy,100.0,744.534,1.197,744.534,1.197,80,0
ocs_eps_preset_greedy,100.0,750.376,1.206,750.376,1.206,80,0
ocs_eps_preset_dynamic_greedy,100.0,622.121,1.000,622.121,1.000,80,0
pure_ocs_3hop_preset,100.0,701.887,1.128,701.887,1.128,80,0
pure_ocs_pruned,100.0,701.887,1.128,701.887,1.128,80,0
ocs_eps_pruned,100.0,637.750,1.025,637.750,1.025,80,0
