scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
helios_t10,100.0,960.807,1.369,960.807,1.369,80,0
helios_t20,100.0,851.301,1.213,851.301,1.213,80,0
helios_t30,100.0,803.539,1.145,803.539,1.145,80,0
helios_t40,100.0,982.408,1.400,982.408,1.400,80,0
helios_t50,100.0,1113.583,1.587,1113.583,1.587,80,0
helios_t60,100.0,1264.283,1.802,1264.283,1.802,80,0
helios_t70,100.0,1470.818,2.096,1470.818,2.096,80,0
helios_t80,100.0,1623.852,2.315,1623.852,2.315,80,0
helios_t90,100.0,1757.533,2.505,1757.533,2.505,80,0
hyacinth_dynamic,100.0,701.580,1.000,701.580,1.000,80,0
hyacinth_preset_t10,100.0,899.181,1.282,899.181,1.282,80,0
hyacinth_preset_t20,100.0,779.122,1.111,779.122,1.111,80,0
hyacinth_preset_t30,100.0,787.268,1.122,787.268,1.122,80,0
hyacinth_preset_t40,100.0,924.663,1.318,924.663,1.318,80,0
hyacinth_preset_t50,100.0,1127.855,1.608,1127.855,1.608,80,0
hyacinth_preset_t60,100.0,1360.018,1.939,1360.018,1.939,80,0
hyacinth_preset_t70,100.0,1491.777,2.126,1491.777,2.126,80,0
hyacinth_preset_t80,100.0,1702.632,2.427,1702.632,2.427,80,0
hyacinth_preset_t90,100.0,1850.157,2.637,1850.157,2.637,80,0
