scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
helios_t10,100.0,1478.111,0.922,1478.111,0.922,80,0
helios_t20,100.0,2672.671,1.667,2672.671,1.667,80,0
helios_t30,100.0,1622.065,1.012,1622.065,1.012,80,0
helios_t40,100.0,2366.863,1.476,2366.863,1.476,80,0
helios_t50,100.0,1774.760,1.107,1774.760,1.107,80,0
helios_t60,100.0,1969.189,1.228,1969.189,1.228,80,0
helios_t70,100.0,3203.633,1.998,3203.633,1.998,80,0
helios_t80,100.0,3104.614,1.936,3104.614,1.936,80,0
helios_t90,100.0,3902.559,2.434,3902.559,2.434,80,0
hyacinth_dynamic,100.0,1603.436,1.000,1603.436,1.000,80,0
hyacinth_preset_t10,100.0,2467.842,1.539,2467.842,1.539,80,0
hyacinth_preset_t20,100.0,1647.972,1.028,1647.972,1.028,80,0
hyacinth_preset_t30,100.0,1690.886,1.055,1690.886,1.055,80,0
hyacinth_preset_t40,100.0,2155.205,1.344,2155.205,1.344,80,0
hyacinth_preset_t50,100.0,2664.641,1.662,2664.641,1.662,80,0
hyacinth_preset_t60,100.0,2978.955,1.858,2978.955,1.858,80,0
hyacinth_preset_t70,100.0,2714.405,1.693,2714.405,1.693,80,0
hyacinth_preset_t80,100.0,3030.466,1.890,3030.466,1.890,80,0
hyacinth_preset_t90,100.0,3236.965,2.019,3236.965,2.019,80,0
