scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,99.000000,3142.215376,1.582923,3142.215376,1.582923,80,0
pure_ocs_ksp,99.000000,2132.356205,1.074196,2132.356205,1.074196,80,0
eps_ecmp,99.000000,1696.724056,0.854742,1696.724056,0.854742,80,0
ocs_eps_large_small,99.000000,1728.674855,0.870838,1728.674855,0.870838,80,0
pure_ocs_ksp_greedy,99.000000,1770.957538,0.892138,1770.957538,0.892138,80,0
ocs_eps_preset_greedy,99.000000,1647.361561,0.829875,1647.361561,0.829875,80,0
ocs_eps_preset_dynamic_greedy,99.000000,1985.071369,1.000000,1985.071369,1.000000,80,0
pure_ocs_3hop_preset,99.000000,1785.886635,0.899659,1785.886635,0.899659,80,0
pure_ocs_pruned,99.000000,1785.886635,0.899659,1785.886635,0.899659,80,0
ocs_eps_pruned,99.000000,1917.748611,0.966085,1917.748611,0.966085,80,0
