scheduler,avg_relative_fct_vs_dynamic,matched_bins,self_bins,dynamic_bins
ocs_eps_global_ksp,2.273,16,16,16
pure_ocs_ksp,1.433,16,16,16
eps_ecmp,0.712,16,16,16
ocs_eps_large_small,2.248,16,16,16
pure_ocs_ksp_greedy,1.367,16,16,16
ocs_eps_preset_greedy,2.011,16,16,16
ocs_eps_preset_dynamic_greedy,1.000,16,16,16
pure_ocs_3hop_preset,1.383,16,16,16
pure_ocs_pruned,1.383,16,16,16
ocs_eps_pruned,1.427,16,16,16
