scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,95.0,2009.813,1.750,2009.813,1.750,80,0
pure_ocs_ksp,95.0,1334.204,1.162,1334.204,1.162,80,0
eps_ecmp,95.0,1189.968,1.036,1189.968,1.036,80,0
ocs_eps_large_small,95.0,1371.287,1.194,1371.287,1.194,80,0
pure_ocs_ksp_greedy,95.0,1227.472,1.069,1227.472,1.069,80,0
ocs_eps_preset_greedy,95.0,1284.612,1.119,1284.612,1.119,80,0
ocs_eps_preset_dynamic_greedy,95.0,1148.251,1.000,1148.251,1.000,80,0
pure_ocs_3hop_preset,95.0,1211.710,1.055,1211.710,1.055,80,0
pure_ocs_pruned,95.0,1211.710,1.055,1211.710,1.055,80,0
ocs_eps_pruned,95.0,1315.333,1.146,1315.333,1.146,80,0
