scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,95.0,2539.555,0.952,2539.555,0.952,40,0
pure_ocs_ksp,95.0,3324.047,1.246,3324.047,1.246,40,0
eps_ecmp,95.0,1699.245,0.637,1699.245,0.637,40,0
ocs_eps_large_small,95.0,4130.334,1.548,4130.334,1.548,40,0
pure_ocs_ksp_greedy,95.0,3086.874,1.157,3086.874,1.157,40,0
ocs_eps_preset_greedy,95.0,3763.882,1.411,3763.882,1.411,40,0
ocs_eps_preset_dynamic_greedy,95.0,2667.979,1.000,2667.979,1.000,40,0
pure_ocs_3hop_preset,95.0,3121.138,1.170,3121.138,1.170,40,0
pure_ocs_pruned,95.0,3121.138,1.170,3121.138,1.170,40,0
ocs_eps_pruned,95.0,2842.912,1.066,2842.912,1.066,40,0
