scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.0,6273.477,1.605,6273.477,1.605,160,0
pure_ocs_ksp,100.0,3748.695,0.959,3748.695,0.959,160,0
eps_ecmp,100.0,3347.908,0.857,3347.908,0.857,160,0
ocs_eps_large_small,100.0,2396.187,0.613,2396.187,0.613,160,0
pure_ocs_ksp_greedy,100.0,3363.021,0.861,3363.021,0.861,160,0
ocs_eps_preset_greedy,100.0,2262.752,0.579,2262.752,0.579,160,0
ocs_eps_preset_dynamic_greedy,100.0,3907.757,1.000,3907.757,1.000,160,0
pure_ocs_3hop_preset,100.0,2406.186,0.616,2406.186,0.616,160,0
pure_ocs_pruned,100.0,2406.186,0.616,2406.186,0.616,160,0
ocs_eps_pruned,100.0,2331.223,0.597,2331.223,0.597,160,0
