seed,scheduler,avg_solve_time_ms
42,ocs_eps_global_ksp,0.000
42,pure_ocs_ksp,0.000
42,eps_ecmp,0.000
42,pure_ocs_ksp_greedy,0.087
42,ocs_eps_preset_dynamic_greedy,0.265
42,pure_ocs_pruned,0.574
42,ocs_eps_pruned,0.772
42,ocs_eps_large_small,0.000
42,ocs_eps_preset_greedy,0.126
42,pure_ocs_3hop_preset,0.398
43,ocs_eps_global_ksp,0.000
43,pure_ocs_ksp,0.000
43,eps_ecmp,0.000
43,pure_ocs_ksp_greedy,0.108
43,ocs_eps_preset_dynamic_greedy,0.239
43,pure_ocs_pruned,0.617
43,ocs_eps_pruned,0.691
43,ocs_eps_large_small,0.000
43,ocs_eps_preset_greedy,0.129
43,pure_ocs_3hop_preset,0.413
44,ocs_eps_global_ksp,0.000
44,pure_ocs_ksp,0.000
44,eps_ecmp,0.000
44,pure_ocs_ksp_greedy,0.111
44,ocs_eps_preset_dynamic_greedy,0.187
44,pure_ocs_pruned,0.605
44,ocs_eps_pruned,0.750
44,ocs_eps_large_small,0.000
44,ocs_eps_preset_greedy,0.117
44,pure_ocs_3hop_preset,0.394
45,ocs_eps_global_ksp,0.000
45,pure_ocs_ksp,0.000
45,eps_ecmp,0.000
45,pure_ocs_ksp_greedy,0.110
45,ocs_eps_preset_dynamic_greedy,0.189
45,pure_ocs_pruned,0.681
45,ocs_eps_pruned,0.747
45,ocs_eps_large_small,0.000
45,ocs_eps_preset_greedy,0.099
45,pure_ocs_3hop_preset,0.695
46,ocs_eps_global_ksp,0.000
46,pure_ocs_ksp,0.000
46,eps_ecmp,0.000
46,pure_ocs_ksp_greedy,0.111
46,ocs_eps_preset_dynamic_greedy,0.245
46,pure_ocs_pruned,0.405
46,ocs_eps_pruned,0.413
46,ocs_eps_large_small,0.000
46,ocs_eps_preset_greedy,0.103
46,pure_ocs_3hop_preset,0.432
47,ocs_eps_global_ksp,0.000
47,pure_ocs_ksp,0.000
47,eps_ecmp,0.000
47,pure_ocs_ksp_greedy,0.115
47,ocs_eps_preset_dynamic_greedy,0.192
47,pure_ocs_pruned,0.390
47,ocs_eps_pruned,0.593
47,ocs_eps_large_small,0.000
47,ocs_eps_preset_greedy,0.133
47,pure_ocs_3hop_preset,0.706
48,ocs_eps_global_ksp,0.000
48,pure_ocs_ksp,0.000
48,eps_ecmp,0.000
48,pure_ocs_ksp_greedy,0.106
48,ocs_eps_preset_dynamic_greedy,0.256
48,pure_ocs_pruned,0.588
48,ocs_eps_pruned,0.739
48,ocs_eps_large_small,0.000
48,ocs_eps_preset_greedy,0.118
48,pure_ocs_3hop_preset,0.664
49,ocs_eps_global_ksp,0.000
49,pure_ocs_ksp,0.000
49,eps_ecmp,0.000
49,pure_ocs_ksp_greedy,0.105
49,ocs_eps_preset_dynamic_greedy,0.186
49,pure_ocs_pruned,0.680
49,ocs_eps_pruned,0.738
49,ocs_eps_large_small,0.000
49,ocs_eps_preset_greedy,0.100
49,pure_ocs_3hop_preset,0.657
50,ocs_eps_global_ksp,0.000
50,pure_ocs_ksp,0.000
50,eps_ecmp,0.000
50,pure_ocs_ksp_greedy,0.108
50,ocs_eps_preset_dynamic_greedy,0.261
50,pure_ocs_pruned,0.403
50,ocs_eps_pruned,0.428
50,ocs_eps_large_small,0.000
50,ocs_eps_preset_greedy,0.100
50,pure_ocs_3hop_preset,0.714
51,ocs_eps_global_ksp,0.000
51,pure_ocs_ksp,0.000
51,eps_ecmp,0.000
51,pure_ocs_ksp_greedy,0.086
51,ocs_eps_preset_dynamic_greedy,0.259
51,pure_ocs_pruned,0.584
51,ocs_eps_pruned,0.617
51,ocs_eps_large_small,0.000
51,ocs_eps_preset_greedy,0.127
51,pure_ocs_3hop_preset,0.403
