scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,1917.524687,1.080238,1917.524687,1.080238,80,0
pure_ocs_ksp,100.000000,2146.209058,1.209067,2146.209058,1.209067,80,0
eps_ecmp,100.000000,1763.025491,0.993201,1763.025491,0.993201,80,0
ocs_eps_large_small,100.000000,1491.047861,0.839982,1491.047861,0.839982,80,0
pure_ocs_ksp_greedy,100.000000,1177.560141,0.663379,1177.560141,0.663379,80,0
ocs_eps_preset_greedy,100.000000,1507.074395,0.849011,1507.074395,0.849011,80,0
ocs_eps_preset_dynamic_greedy,100.000000,1775.094568,1.000000,1775.094568,1.000000,80,0
pure_ocs_3hop_preset,100.000000,1762.451617,0.992878,1762.451617,0.992878,80,0
pure_ocs_pruned,100.000000,1762.451617,0.992878,1762.451617,0.992878,80,0
ocs_eps_pruned,100.000000,1256.683219,0.707953,1256.683219,0.707953,80,0
