scheduler,bytes,fct_ms,num_flows_in_bin
helios_t10,100.000000,0.008955,104
helios_t10,1000.000000,0.007370,32
helios_t10,10000.000000,0.087524,32
helios_t10,20000.000000,0.122277,152
helios_t10,30000.000000,0.289558,56
helios_t10,100000.000000,0.657790,272
helios_t10,200000.000000,1.225500,328
helios_t10,300000.000000,2.067611,488
helios_t10,400000.000000,2.164661,720
helios_t10,800000.000000,9.607671,1888
helios_t10,1000000.000000,9.026494,1256
helios_t10,2000000.000000,26.448330,3496
helios_t10,3000000.000000,49.361598,2248
helios_t10,10000000.000000,318.518110,3960
helios_t10,20000000.000000,625.713093,2632
helios_t10,30000000.000000,772.324756,1040
helios_t10,100000000.000000,1131.022880,752
helios_t20,100.000000,0.009874,104
helios_t20,1000.000000,0.011507,32
helios_t20,10000.000000,0.124836,32
helios_t20,20000.000000,0.148182,152
helios_t20,30000.000000,0.371595,56
helios_t20,100000.000000,1.084738,272
helios_t20,200000.000000,1.747410,328
helios_t20,300000.000000,22.582233,488
helios_t20,400000.000000,18.628184,720
helios_t20,800000.000000,42.594788,1888
helios_t20,1000000.000000,43.152924,1256
helios_t20,2000000.000000,54.257855,3496
helios_t20,3000000.000000,76.026000,2248
helios_t20,10000000.000000,142.405038,3960
helios_t20,20000000.000000,446.651821,2632
helios_t20,30000000.000000,651.148653,1040
helios_t20,100000000.000000,990.921867,752
helios_t30,100.000000,0.013071,104
helios_t30,1000.000000,0.020334,32
helios_t30,10000.000000,0.095995,32
helios_t30,20000.000000,0.227766,152
helios_t30,30000.000000,0.423820,56
helios_t30,100000.000000,0.927050,272
helios_t30,200000.000000,2.381324,328
helios_t30,300000.000000,25.847100,488
helios_t30,400000.000000,43.877937,720
helios_t30,800000.000000,47.207342,1888
helios_t30,1000000.000000,49.379966,1256
helios_t30,2000000.000000,72.916216,3496
helios_t30,3000000.000000,96.293026,2248
helios_t30,10000000.000000,145.194857,3960
helios_t30,20000000.000000,345.531507,2632
helios_t30,30000000.000000,473.163375,1040
helios_t30,100000000.000000,856.177655,752
helios_t40,100.000000,0.014649,104
helios_t40,1000.000000,0.016130,32
helios_t40,10000.000000,0.092962,32
helios_t40,20000.000000,0.207957,152
helios_t40,30000.000000,0.554860,56
helios_t40,100000.000000,1.226023,272
helios_t40,200000.000000,34.717823,328
helios_t40,300000.000000,42.416864,488
helios_t40,400000.000000,56.688634,720
helios_t40,800000.000000,58.813748,1888
helios_t40,1000000.000000,61.569524,1256
helios_t40,2000000.000000,92.943341,3496
helios_t40,3000000.000000,111.072080,2248
helios_t40,10000000.000000,160.654600,3960
helios_t40,20000000.000000,281.201349,2632
helios_t40,30000000.000000,356.931461,1040
helios_t40,100000000.000000,728.759316,752
helios_t50,100.000000,0.023546,104
helios_t50,1000.000000,0.021844,32
helios_t50,10000.000000,0.093721,32
helios_t50,20000.000000,0.183744,152
helios_t50,30000.000000,0.483851,56
helios_t50,100000.000000,11.129057,272
helios_t50,200000.000000,39.810083,328
helios_t50,300000.000000,33.765190,488
helios_t50,400000.000000,61.396712,720
helios_t50,800000.000000,65.927796,1888
helios_t50,1000000.000000,65.451082,1256
helios_t50,2000000.000000,104.946408,3496
helios_t50,3000000.000000,120.387756,2248
helios_t50,10000000.000000,197.092705,3960
helios_t50,20000000.000000,275.750476,2632
helios_t50,30000000.000000,316.172382,1040
helios_t50,100000000.000000,569.965921,752
helios_t60,100.000000,0.019218,104
helios_t60,1000.000000,0.013185,32
helios_t60,10000.000000,0.111781,32
helios_t60,20000.000000,0.212726,152
helios_t60,30000.000000,0.483882,56
helios_t60,100000.000000,1.305276,272
helios_t60,200000.000000,24.858384,328
helios_t60,300000.000000,47.972651,488
helios_t60,400000.000000,60.102355,720
helios_t60,800000.000000,76.336410,1888
helios_t60,1000000.000000,67.459168,1256
helios_t60,2000000.000000,105.915181,3496
helios_t60,3000000.000000,127.054057,2248
helios_t60,10000000.000000,217.440813,3960
helios_t60,20000000.000000,305.664466,2632
helios_t60,30000000.000000,289.208916,1040
helios_t60,100000000.000000,396.735491,752
helios_t70,100.000000,0.023369,104
helios_t70,1000.000000,0.014722,32
helios_t70,10000.000000,0.109848,32
helios_t70,20000.000000,0.207934,152
helios_t70,30000.000000,0.502676,56
helios_t70,100000.000000,2.023726,272
helios_t70,200000.000000,48.242019,328
helios_t70,300000.000000,45.952805,488
helios_t70,400000.000000,65.840791,720
helios_t70,800000.000000,79.851584,1888
helios_t70,1000000.000000,79.743218,1256
helios_t70,2000000.000000,111.177472,3496
helios_t70,3000000.000000,147.389297,2248
helios_t70,10000000.000000,241.782048,3960
helios_t70,20000000.000000,319.140506,2632
helios_t70,30000000.000000,332.844359,1040
helios_t70,100000000.000000,364.311504,752
helios_t80,100.000000,0.023847,104
helios_t80,1000.000000,0.031981,32
helios_t80,10000.000000,0.115321,32
helios_t80,20000.000000,0.263779,152
helios_t80,30000.000000,0.377604,56
helios_t80,100000.000000,22.590227,272
helios_t80,200000.000000,52.607039,328
helios_t80,300000.000000,52.588391,488
helios_t80,400000.000000,73.778312,720
helios_t80,800000.000000,82.578611,1888
helios_t80,1000000.000000,85.169015,1256
helios_t80,2000000.000000,115.024838,3496
helios_t80,3000000.000000,150.262655,2248
helios_t80,10000000.000000,262.948615,3960
helios_t80,20000000.000000,353.736650,2632
helios_t80,30000000.000000,377.994395,1040
helios_t80,100000000.000000,348.545336,752
helios_t90,100.000000,0.021008,104
helios_t90,1000.000000,0.015312,32
helios_t90,10000.000000,0.112096,32
helios_t90,20000.000000,0.279358,152
helios_t90,30000.000000,8.279136,56
helios_t90,100000.000000,24.819862,272
helios_t90,200000.000000,60.382375,328
helios_t90,300000.000000,51.034917,488
helios_t90,400000.000000,70.301342,720
helios_t90,800000.000000,75.891106,1888
helios_t90,1000000.000000,80.987605,1256
helios_t90,2000000.000000,115.885075,3496
helios_t90,3000000.000000,152.212410,2248
helios_t90,10000000.000000,276.092845,3960
helios_t90,20000000.000000,361.625221,2632
helios_t90,30000000.000000,417.228892,1040
helios_t90,100000000.000000,501.196369,752
hyacinth_dynamic,100.000000,0.019382,104
hyacinth_dynamic,1000.000000,0.018633,32
hyacinth_dynamic,10000.000000,0.182676,32
hyacinth_dynamic,20000.000000,0.164292,152
hyacinth_dynamic,30000.000000,0.316595,56
hyacinth_dynamic,100000.000000,0.931141,272
hyacinth_dynamic,200000.000000,1.582037,328
hyacinth_dynamic,300000.000000,2.185138,488
hyacinth_dynamic,400000.000000,7.704915,720
hyacinth_dynamic,800000.000000,29.027804,1888
hyacinth_dynamic,1000000.000000,45.443528,1256
hyacinth_dynamic,2000000.000000,59.497309,3496
hyacinth_dynamic,3000000.000000,95.898954,2248
hyacinth_dynamic,10000000.000000,179.743566,3960
hyacinth_dynamic,20000000.000000,276.896035,2632
hyacinth_dynamic,30000000.000000,300.975454,1040
hyacinth_dynamic,100000000.000000,461.485626,752
hyacinth_preset_t10,100.000000,0.033732,104
hyacinth_preset_t10,1000.000000,0.019118,32
hyacinth_preset_t10,10000.000000,0.205715,32
hyacinth_preset_t10,20000.000000,0.209862,152
hyacinth_preset_t10,30000.000000,0.426721,56
hyacinth_preset_t10,100000.000000,1.298049,272
hyacinth_preset_t10,200000.000000,3.061481,328
hyacinth_preset_t10,300000.000000,24.602937,488
hyacinth_preset_t10,400000.000000,48.429852,720
hyacinth_preset_t10,800000.000000,61.670637,1888
hyacinth_preset_t10,1000000.000000,56.019013,1256
hyacinth_preset_t10,2000000.000000,110.558036,3496
hyacinth_preset_t10,3000000.000000,134.027715,2248
hyacinth_preset_t10,10000000.000000,346.531219,3960
hyacinth_preset_t10,20000000.000000,510.874045,2632
hyacinth_preset_t10,30000000.000000,561.465627,1040
hyacinth_preset_t10,100000000.000000,854.390104,752
hyacinth_preset_t20,100.000000,0.029304,104
hyacinth_preset_t20,1000.000000,0.017270,32
hyacinth_preset_t20,10000.000000,0.096673,32
hyacinth_preset_t20,20000.000000,0.251823,152
hyacinth_preset_t20,30000.000000,0.518541,56
hyacinth_preset_t20,100000.000000,1.062854,272
hyacinth_preset_t20,200000.000000,2.370579,328
hyacinth_preset_t20,300000.000000,4.037020,488
hyacinth_preset_t20,400000.000000,47.805473,720
hyacinth_preset_t20,800000.000000,49.580061,1888
hyacinth_preset_t20,1000000.000000,52.654204,1256
hyacinth_preset_t20,2000000.000000,103.375522,3496
hyacinth_preset_t20,3000000.000000,123.217747,2248
hyacinth_preset_t20,10000000.000000,293.505839,3960
hyacinth_preset_t20,20000000.000000,382.295787,2632
hyacinth_preset_t20,30000000.000000,407.982573,1040
hyacinth_preset_t20,100000000.000000,665.841690,752
hyacinth_preset_t30,100.000000,0.020781,104
hyacinth_preset_t30,1000.000000,0.023744,32
hyacinth_preset_t30,10000.000000,0.145745,32
hyacinth_preset_t30,20000.000000,0.174127,152
hyacinth_preset_t30,30000.000000,0.366653,56
hyacinth_preset_t30,100000.000000,1.076663,272
hyacinth_preset_t30,200000.000000,3.464304,328
hyacinth_preset_t30,300000.000000,7.274752,488
hyacinth_preset_t30,400000.000000,34.783411,720
hyacinth_preset_t30,800000.000000,44.027135,1888
