seed,scheduler,avg_relative_cct_vs_dynamic
42,ocs_eps_global_ksp,1.661
42,pure_ocs_ksp,1.125
42,eps_ecmp,0.996
42,ocs_eps_large_small,1.040
42,pure_ocs_ksp_greedy,1.047
42,ocs_eps_preset_greedy,1.049
42,ocs_eps_preset_dynamic_greedy,1.000
42,pure_ocs_3hop_preset,1.138
42,pure_ocs_pruned,1.138
42,ocs_eps_pruned,0.959
43,ocs_eps_global_ksp,2.101
43,pure_ocs_ksp,1.122
43,eps_ecmp,1.004
43,ocs_eps_large_small,1.128
43,pure_ocs_ksp_greedy,1.065
43,ocs_eps_preset_greedy,1.045
43,ocs_eps_preset_dynamic_greedy,1.000
43,pure_ocs_3hop_preset,0.985
43,pure_ocs_pruned,0.985
43,ocs_eps_pruned,0.990
44,ocs_eps_global_ksp,1.731
44,pure_ocs_ksp,1.133
44,eps_ecmp,0.996
44,ocs_eps_large_small,1.022
44,pure_ocs_ksp_greedy,1.065
44,ocs_eps_preset_greedy,1.004
44,ocs_eps_preset_dynamic_greedy,1.000
44,pure_ocs_3hop_preset,0.965
44,pure_ocs_pruned,0.965
44,ocs_eps_pruned,1.025
45,ocs_eps_global_ksp,1.992
45,pure_ocs_ksp,1.218
45,eps_ecmp,0.980
45,ocs_eps_large_small,1.108
45,pure_ocs_ksp_greedy,1.076
45,ocs_eps_preset_greedy,1.066
45,ocs_eps_preset_dynamic_greedy,1.000
45,pure_ocs_3hop_preset,1.072
45,pure_ocs_pruned,1.072
45,ocs_eps_pruned,0.986
46,ocs_eps_global_ksp,1.836
46,pure_ocs_ksp,1.069
46,eps_ecmp,1.027
46,ocs_eps_large_small,1.065
46,pure_ocs_ksp_greedy,1.139
46,ocs_eps_preset_greedy,0.945
46,ocs_eps_preset_dynamic_greedy,1.000
46,pure_ocs_3hop_preset,0.985
46,pure_ocs_pruned,0.985
46,ocs_eps_pruned,1.065
47,ocs_eps_global_ksp,1.704
47,pure_ocs_ksp,1.058
47,eps_ecmp,1.044
47,ocs_eps_large_small,1.032
47,pure_ocs_ksp_greedy,1.038
47,ocs_eps_preset_greedy,0.969
47,ocs_eps_preset_dynamic_greedy,1.000
47,pure_ocs_3hop_preset,1.002
47,pure_ocs_pruned,1.002
47,ocs_eps_pruned,0.975
48,ocs_eps_global_ksp,1.657
48,pure_ocs_ksp,1.058
48,eps_ecmp,0.930
48,ocs_eps_large_small,1.075
48,pure_ocs_ksp_greedy,0.978
48,ocs_eps_preset_greedy,0.965
48,ocs_eps_preset_dynamic_greedy,1.000
48,pure_ocs_3hop_preset,0.905
48,pure_ocs_pruned,0.905
48,ocs_eps_pruned,0.972
49,ocs_eps_global_ksp,1.841
49,pure_ocs_ksp,1.127
49,eps_ecmp,1.039
49,ocs_eps_large_small,1.150
49,pure_ocs_ksp_greedy,1.019
49,ocs_eps_preset_greedy,1.027
49,ocs_eps_preset_dynamic_greedy,1.000
49,pure_ocs_3hop_preset,1.054
49,pure_ocs_pruned,1.054
49,ocs_eps_pruned,1.040
50,ocs_eps_global_ksp,1.832
50,pure_ocs_ksp,1.142
50,eps_ecmp,0.952
50,ocs_eps_large_small,1.040
50,pure_ocs_ksp_greedy,0.997
50,ocs_eps_preset_greedy,1.007
50,ocs_eps_preset_dynamic_greedy,1.000
50,pure_ocs_3hop_preset,0.977
50,pure_ocs_pruned,0.977
50,ocs_eps_pruned,0.989
51,ocs_eps_global_ksp,1.916
51,pure_ocs_ksp,1.106
51,eps_ecmp,1.014
51,ocs_eps_large_small,1.101
51,pure_ocs_ksp_greedy,1.023
51,ocs_eps_preset_greedy,1.029
51,ocs_eps_preset_dynamic_greedy,1.000
51,pure_ocs_3hop_preset,1.057
51,pure_ocs_pruned,1.057
51,ocs_eps_pruned,0.995
