case_base,seed,scheduler,avg_relative_cct_vs_dynamic
threshold_sweep,42,helios_t10,1.579
threshold_sweep,42,helios_t20,1.162
threshold_sweep,42,helios_t30,1.082
threshold_sweep,42,helios_t40,1.071
threshold_sweep,42,helios_t50,1.307
threshold_sweep,42,helios_t60,1.290
threshold_sweep,42,helios_t70,2.198
threshold_sweep,42,helios_t80,1.687
threshold_sweep,42,helios_t90,1.780
threshold_sweep,42,hyacinth_dynamic,1.000
threshold_sweep,42,hyacinth_preset_t10,1.130
threshold_sweep,42,hyacinth_preset_t20,1.276
threshold_sweep,42,hyacinth_preset_t30,1.145
threshold_sweep,42,hyacinth_preset_t40,1.196
threshold_sweep,42,hyacinth_preset_t50,1.499
threshold_sweep,42,hyacinth_preset_t60,1.650
threshold_sweep,42,hyacinth_preset_t70,2.003
threshold_sweep,42,hyacinth_preset_t80,2.077
threshold_sweep,42,hyacinth_preset_t90,2.364
threshold_sweep,43,helios_t10,1.225
threshold_sweep,43,helios_t20,1.033
threshold_sweep,43,helios_t30,0.979
threshold_sweep,43,helios_t40,1.238
threshold_sweep,43,helios_t50,1.539
threshold_sweep,43,helios_t60,0.986
threshold_sweep,43,helios_t70,1.171
threshold_sweep,43,helios_t80,1.896
threshold_sweep,43,helios_t90,1.562
threshold_sweep,43,hyacinth_dynamic,1.000
threshold_sweep,43,hyacinth_preset_t10,1.156
threshold_sweep,43,hyacinth_preset_t20,0.936
threshold_sweep,43,hyacinth_preset_t30,1.306
threshold_sweep,43,hyacinth_preset_t40,0.956
threshold_sweep,43,hyacinth_preset_t50,1.073
threshold_sweep,43,hyacinth_preset_t60,1.282
threshold_sweep,43,hyacinth_preset_t70,1.322
threshold_sweep,43,hyacinth_preset_t80,1.804
threshold_sweep,43,hyacinth_preset_t90,1.759
threshold_sweep,44,helios_t10,1.430
threshold_sweep,44,helios_t20,1.000
threshold_sweep,44,helios_t30,1.269
threshold_sweep,44,helios_t40,0.857
threshold_sweep,44,helios_t50,1.055
threshold_sweep,44,helios_t60,1.334
threshold_sweep,44,helios_t70,2.709
threshold_sweep,44,helios_t80,1.506
threshold_sweep,44,helios_t90,1.796
threshold_sweep,44,hyacinth_dynamic,1.000
threshold_sweep,44,hyacinth_preset_t10,0.820
threshold_sweep,44,hyacinth_preset_t20,0.839
threshold_sweep,44,hyacinth_preset_t30,0.892
threshold_sweep,44,hyacinth_preset_t40,0.957
threshold_sweep,44,hyacinth_preset_t50,1.105
threshold_sweep,44,hyacinth_preset_t60,1.466
threshold_sweep,44,hyacinth_preset_t70,1.650
threshold_sweep,44,hyacinth_preset_t80,1.796
threshold_sweep,44,hyacinth_preset_t90,2.262
threshold_sweep,45,helios_t10,1.219
threshold_sweep,45,helios_t20,1.073
threshold_sweep,45,helios_t30,1.123
threshold_sweep,45,helios_t40,0.970
threshold_sweep,45,helios_t50,0.937
threshold_sweep,45,helios_t60,1.174
threshold_sweep,45,helios_t70,1.185
threshold_sweep,45,helios_t80,1.524
threshold_sweep,45,helios_t90,1.616
threshold_sweep,45,hyacinth_dynamic,1.000
threshold_sweep,45,hyacinth_preset_t10,1.042
threshold_sweep,45,hyacinth_preset_t20,0.991
threshold_sweep,45,hyacinth_preset_t30,0.929
threshold_sweep,45,hyacinth_preset_t40,1.011
threshold_sweep,45,hyacinth_preset_t50,1.054
threshold_sweep,45,hyacinth_preset_t60,1.157
threshold_sweep,45,hyacinth_preset_t70,1.193
threshold_sweep,45,hyacinth_preset_t80,1.532
threshold_sweep,45,hyacinth_preset_t90,1.592
threshold_sweep,46,helios_t10,1.144
threshold_sweep,46,helios_t20,1.081
threshold_sweep,46,helios_t30,1.041
threshold_sweep,46,helios_t40,0.859
threshold_sweep,46,helios_t50,1.127
threshold_sweep,46,helios_t60,1.401
threshold_sweep,46,helios_t70,1.857
threshold_sweep,46,helios_t80,1.914
threshold_sweep,46,helios_t90,1.793
threshold_sweep,46,hyacinth_dynamic,1.000
threshold_sweep,46,hyacinth_preset_t10,0.915
threshold_sweep,46,hyacinth_preset_t20,1.139
threshold_sweep,46,hyacinth_preset_t30,1.113
threshold_sweep,46,hyacinth_preset_t40,1.264
threshold_sweep,46,hyacinth_preset_t50,1.240
threshold_sweep,46,hyacinth_preset_t60,1.592
threshold_sweep,46,hyacinth_preset_t70,1.608
threshold_sweep,46,hyacinth_preset_t80,1.835
threshold_sweep,46,hyacinth_preset_t90,1.921
threshold_sweep,47,helios_t10,1.252
threshold_sweep,47,helios_t20,0.984
threshold_sweep,47,helios_t30,1.245
threshold_sweep,47,helios_t40,0.898
threshold_sweep,47,helios_t50,1.228
threshold_sweep,47,helios_t60,1.519
threshold_sweep,47,helios_t70,1.514
threshold_sweep,47,helios_t80,1.601
threshold_sweep,47,helios_t90,1.869
threshold_sweep,47,hyacinth_dynamic,1.000
threshold_sweep,47,hyacinth_preset_t10,0.984
