case_base,seed,scheduler,avg_solve_time_ms
threshold_sweep,49,helios_t60,0.000
threshold_sweep,49,helios_t70,0.000
threshold_sweep,49,helios_t80,0.000
threshold_sweep,49,helios_t90,0.000
threshold_sweep,49,hyacinth_dynamic,0.345
threshold_sweep,49,hyacinth_preset_t10,0.295
threshold_sweep,49,hyacinth_preset_t20,0.160
threshold_sweep,49,hyacinth_preset_t30,0.133
threshold_sweep,49,hyacinth_preset_t40,0.166
threshold_sweep,49,hyacinth_preset_t50,0.169
threshold_sweep,49,hyacinth_preset_t60,0.173
threshold_sweep,49,hyacinth_preset_t70,0.193
threshold_sweep,49,hyacinth_preset_t80,0.193
threshold_sweep,49,hyacinth_preset_t90,0.208
threshold_sweep,50,helios_t10,0.000
threshold_sweep,50,helios_t20,0.000
threshold_sweep,50,helios_t30,0.000
threshold_sweep,50,helios_t40,0.000
threshold_sweep,50,helios_t50,0.000
threshold_sweep,50,helios_t60,0.000
threshold_sweep,50,helios_t70,0.000
threshold_sweep,50,helios_t80,0.000
threshold_sweep,50,helios_t90,0.000
threshold_sweep,50,hyacinth_dynamic,0.339
threshold_sweep,50,hyacinth_preset_t10,0.211
threshold_sweep,50,hyacinth_preset_t20,0.156
threshold_sweep,50,hyacinth_preset_t30,0.178
threshold_sweep,50,hyacinth_preset_t40,0.174
threshold_sweep,50,hyacinth_preset_t50,0.176
threshold_sweep,50,hyacinth_preset_t60,0.195
threshold_sweep,50,hyacinth_preset_t70,0.185
threshold_sweep,50,hyacinth_preset_t80,0.197
threshold_sweep,50,hyacinth_preset_t90,0.208
threshold_sweep,51,helios_t10,0.000
threshold_sweep,51,helios_t20,0.000
threshold_sweep,51,helios_t30,0.000
threshold_sweep,51,helios_t40,0.000
threshold_sweep,51,helios_t50,0.000
threshold_sweep,51,helios_t60,0.000
threshold_sweep,51,helios_t70,0.000
threshold_sweep,51,helios_t80,0.000
threshold_sweep,51,helios_t90,0.000
threshold_sweep,51,hyacinth_dynamic,0.350
threshold_sweep,51,hyacinth_preset_t10,0.198
threshold_sweep,51,hyacinth_preset_t20,0.186
threshold_sweep,51,hyacinth_preset_t30,0.152
threshold_sweep,51,hyacinth_preset_t40,0.171
threshold_sweep,51,hyacinth_preset_t50,0.193
threshold_sweep,51,hyacinth_preset_t60,0.180
threshold_sweep,51,hyacinth_preset_t70,0.203
threshold_sweep,51,hyacinth_preset_t80,0.149
threshold_sweep,51,hyacinth_preset_t90,0.155
