case_base,seed,scheduler,avg_relative_cct_vs_dynamic
threshold_sweep,42,helios_t10,1.263
threshold_sweep,42,helios_t20,1.085
threshold_sweep,42,helios_t30,1.233
threshold_sweep,42,helios_t40,1.092
threshold_sweep,42,helios_t50,1.281
threshold_sweep,42,helios_t60,1.287
threshold_sweep,42,helios_t70,2.031
threshold_sweep,42,helios_t80,1.616
threshold_sweep,42,helios_t90,1.977
threshold_sweep,42,hyacinth_dynamic,1.000
threshold_sweep,42,hyacinth_preset_t10,1.114
threshold_sweep,42,hyacinth_preset_t20,1.181
threshold_sweep,42,hyacinth_preset_t30,1.103
threshold_sweep,42,hyacinth_preset_t40,1.172
threshold_sweep,42,hyacinth_preset_t50,1.303
threshold_sweep,42,hyacinth_preset_t60,1.443
threshold_sweep,42,hyacinth_preset_t70,1.636
threshold_sweep,42,hyacinth_preset_t80,2.006
threshold_sweep,42,hyacinth_preset_t90,2.472
threshold_sweep,43,helios_t10,1.231
threshold_sweep,43,helios_t20,0.948
threshold_sweep,43,helios_t30,1.082
threshold_sweep,43,helios_t40,1.088
threshold_sweep,43,helios_t50,1.115
threshold_sweep,43,helios_t60,1.204
threshold_sweep,43,helios_t70,1.314
threshold_sweep,43,helios_t80,1.569
threshold_sweep,43,helios_t90,1.576
threshold_sweep,43,hyacinth_dynamic,1.000
threshold_sweep,43,hyacinth_preset_t10,0.966
threshold_sweep,43,hyacinth_preset_t20,1.074
threshold_sweep,43,hyacinth_preset_t30,1.017
threshold_sweep,43,hyacinth_preset_t40,1.040
threshold_sweep,43,hyacinth_preset_t50,1.265
threshold_sweep,43,hyacinth_preset_t60,1.214
threshold_sweep,43,hyacinth_preset_t70,1.359
threshold_sweep,43,hyacinth_preset_t80,1.974
threshold_sweep,43,hyacinth_preset_t90,1.904
threshold_sweep,44,helios_t10,1.311
threshold_sweep,44,helios_t20,1.234
threshold_sweep,44,helios_t30,1.203
threshold_sweep,44,helios_t40,1.146
threshold_sweep,44,helios_t50,1.219
threshold_sweep,44,helios_t60,1.542
threshold_sweep,44,helios_t70,1.790
threshold_sweep,44,helios_t80,1.944
threshold_sweep,44,helios_t90,1.912
threshold_sweep,44,hyacinth_dynamic,1.000
threshold_sweep,44,hyacinth_preset_t10,1.082
threshold_sweep,44,hyacinth_preset_t20,0.937
threshold_sweep,44,hyacinth_preset_t30,0.986
threshold_sweep,44,hyacinth_preset_t40,1.189
threshold_sweep,44,hyacinth_preset_t50,1.202
threshold_sweep,44,hyacinth_preset_t60,1.707
threshold_sweep,44,hyacinth_preset_t70,1.908
threshold_sweep,44,hyacinth_preset_t80,1.881
threshold_sweep,44,hyacinth_preset_t90,2.276
threshold_sweep,45,helios_t10,1.006
threshold_sweep,45,helios_t20,1.013
threshold_sweep,45,helios_t30,0.833
threshold_sweep,45,helios_t40,0.831
threshold_sweep,45,helios_t50,0.909
threshold_sweep,45,helios_t60,1.005
threshold_sweep,45,helios_t70,1.092
threshold_sweep,45,helios_t80,1.383
threshold_sweep,45,helios_t90,1.514
threshold_sweep,45,hyacinth_dynamic,1.000
threshold_sweep,45,hyacinth_preset_t10,0.876
threshold_sweep,45,hyacinth_preset_t20,0.972
threshold_sweep,45,hyacinth_preset_t30,0.905
threshold_sweep,45,hyacinth_preset_t40,0.947
threshold_sweep,45,hyacinth_preset_t50,1.078
threshold_sweep,45,hyacinth_preset_t60,1.087
threshold_sweep,45,hyacinth_preset_t70,1.108
threshold_sweep,45,hyacinth_preset_t80,1.250
threshold_sweep,45,hyacinth_preset_t90,1.344
threshold_sweep,46,helios_t10,1.284
threshold_sweep,46,helios_t20,0.938
threshold_sweep,46,helios_t30,0.948
threshold_sweep,46,helios_t40,0.936
threshold_sweep,46,helios_t50,1.131
threshold_sweep,46,helios_t60,1.243
threshold_sweep,46,helios_t70,1.894
threshold_sweep,46,helios_t80,1.660
threshold_sweep,46,helios_t90,2.040
threshold_sweep,46,hyacinth_dynamic,1.000
threshold_sweep,46,hyacinth_preset_t10,0.931
threshold_sweep,46,hyacinth_preset_t20,1.181
threshold_sweep,46,hyacinth_preset_t30,0.961
threshold_sweep,46,hyacinth_preset_t40,1.254
threshold_sweep,46,hyacinth_preset_t50,1.295
threshold_sweep,46,hyacinth_preset_t60,1.481
threshold_sweep,46,hyacinth_preset_t70,1.775
threshold_sweep,46,hyacinth_preset_t80,1.839
threshold_sweep,46,hyacinth_preset_t90,1.812
threshold_sweep,47,helios_t10,1.273
threshold_sweep,47,helios_t20,0.940
threshold_sweep,47,helios_t30,0.932
threshold_sweep,47,helios_t40,0.895
threshold_sweep,47,helios_t50,1.297
threshold_sweep,47,helios_t60,1.461
threshold_sweep,47,helios_t70,1.510
threshold_sweep,47,helios_t80,1.740
threshold_sweep,47,helios_t90,1.974
threshold_sweep,47,hyacinth_dynamic,1.000
threshold_sweep,47,hyacinth_preset_t10,1.057
threshold_sweep,47,hyacinth_preset_t20,0.797
threshold_sweep,47,hyacinth_preset_t30,1.014
threshold_sweep,47,hyacinth_preset_t40,1.225
threshold_sweep,47,hyacinth_preset_t50,1.167
threshold_sweep,47,hyacinth_preset_t60,1.404
threshold_sweep,47,hyacinth_preset_t70,1.679
threshold_sweep,47,hyacinth_preset_t80,1.678
threshold_sweep,47,hyacinth_preset_t90,1.807
threshold_sweep,48,helios_t10,0.898
threshold_sweep,48,helios_t20,1.038
threshold_sweep,48,helios_t30,0.883
threshold_sweep,48,helios_t40,0.942
threshold_sweep,48,helios_t50,0.957
threshold_sweep,48,helios_t60,1.086
threshold_sweep,48,helios_t70,1.158
threshold_sweep,48,helios_t80,1.219
threshold_sweep,48,helios_t90,1.451
threshold_sweep,48,hyacinth_dynamic,1.000
threshold_sweep,48,hyacinth_preset_t10,0.907
threshold_sweep,48,hyacinth_preset_t20,0.965
threshold_sweep,48,hyacinth_preset_t30,0.980
threshold_sweep,48,hyacinth_preset_t40,1.020
threshold_sweep,48,hyacinth_preset_t50,1.038
threshold_sweep,48,hyacinth_preset_t60,1.086
threshold_sweep,48,hyacinth_preset_t70,1.140
threshold_sweep,48,hyacinth_preset_t80,1.316
threshold_sweep,48,hyacinth_preset_t90,1.813
threshold_sweep,49,helios_t10,1.026
threshold_sweep,49,helios_t20,1.034
threshold_sweep,49,helios_t30,0.973
threshold_sweep,49,helios_t40,0.946
threshold_sweep,49,helios_t50,1.098
threshold_sweep,49,helios_t60,1.061
threshold_sweep,49,helios_t70,1.175
threshold_sweep,49,helios_t80,1.485
threshold_sweep,49,helios_t90,1.565
threshold_sweep,49,hyacinth_dynamic,1.000
