seed,scheduler,avg_relative_fct_vs_dynamic
42,ocs_eps_global_ksp,1.916
42,pure_ocs_ksp,3.358
42,eps_ecmp,0.437
42,pure_ocs_ksp_greedy,1.625
42,ocs_eps_preset_dynamic_greedy,1.000
42,pure_ocs_pruned,1.389
42,ocs_eps_pruned,0.721
42,ocs_eps_large_small,1.719
42,ocs_eps_preset_greedy,3.804
42,pure_ocs_3hop_preset,1.389
43,ocs_eps_global_ksp,1.073
43,pure_ocs_ksp,1.343
43,eps_ecmp,0.417
43,pure_ocs_ksp_greedy,2.712
43,ocs_eps_preset_dynamic_greedy,1.000
43,pure_ocs_pruned,1.028
43,ocs_eps_pruned,2.884
43,ocs_eps_large_small,1.387
43,ocs_eps_preset_greedy,2.603
43,pure_ocs_3hop_preset,1.028
44,ocs_eps_global_ksp,1.215
44,pure_ocs_ksp,1.445
44,eps_ecmp,0.371
44,pure_ocs_ksp_greedy,1.366
44,ocs_eps_preset_dynamic_greedy,1.000
44,pure_ocs_pruned,1.802
44,ocs_eps_pruned,0.687
44,ocs_eps_large_small,1.696
44,ocs_eps_preset_greedy,2.119
44,pure_ocs_3hop_preset,1.802
45,ocs_eps_global_ksp,1.227
45,pure_ocs_ksp,1.395
45,eps_ecmp,0.449
45,pure_ocs_ksp_greedy,1.327
45,ocs_eps_preset_dynamic_greedy,1.000
45,pure_ocs_pruned,1.133
45,ocs_eps_pruned,0.795
45,ocs_eps_large_small,1.542
45,ocs_eps_preset_greedy,1.904
45,pure_ocs_3hop_preset,1.133
46,ocs_eps_global_ksp,1.152
46,pure_ocs_ksp,1.386
46,eps_ecmp,0.415
46,pure_ocs_ksp_greedy,3.124
46,ocs_eps_preset_dynamic_greedy,1.000
46,pure_ocs_pruned,1.294
46,ocs_eps_pruned,0.782
46,ocs_eps_large_small,1.289
46,ocs_eps_preset_greedy,3.282
46,pure_ocs_3hop_preset,1.294
47,ocs_eps_global_ksp,2.307
47,pure_ocs_ksp,1.488
47,eps_ecmp,0.383
47,pure_ocs_ksp_greedy,1.940
47,ocs_eps_preset_dynamic_greedy,1.000
47,pure_ocs_pruned,1.338
47,ocs_eps_pruned,0.820
47,ocs_eps_large_small,3.620
47,ocs_eps_preset_greedy,2.092
47,pure_ocs_3hop_preset,1.338
48,ocs_eps_global_ksp,1.249
48,pure_ocs_ksp,1.372
48,eps_ecmp,0.347
48,pure_ocs_ksp_greedy,1.307
48,ocs_eps_preset_dynamic_greedy,1.000
48,pure_ocs_pruned,1.413
48,ocs_eps_pruned,0.749
48,ocs_eps_large_small,1.285
48,ocs_eps_preset_greedy,3.841
48,pure_ocs_3hop_preset,1.413
49,ocs_eps_global_ksp,1.265
49,pure_ocs_ksp,1.472
49,eps_ecmp,0.417
49,pure_ocs_ksp_greedy,1.388
49,ocs_eps_preset_dynamic_greedy,1.000
49,pure_ocs_pruned,1.155
49,ocs_eps_pruned,0.805
49,ocs_eps_large_small,1.243
49,ocs_eps_preset_greedy,2.146
49,pure_ocs_3hop_preset,1.155
50,ocs_eps_global_ksp,1.146
50,pure_ocs_ksp,1.386
50,eps_ecmp,0.345
50,pure_ocs_ksp_greedy,1.326
50,ocs_eps_preset_dynamic_greedy,1.000
50,pure_ocs_pruned,1.115
50,ocs_eps_pruned,0.750
50,ocs_eps_large_small,1.256
50,ocs_eps_preset_greedy,1.801
50,pure_ocs_3hop_preset,1.115
51,ocs_eps_global_ksp,2.340
51,pure_ocs_ksp,1.636
51,eps_ecmp,0.420
51,pure_ocs_ksp_greedy,1.501
51,ocs_eps_preset_dynamic_greedy,1.000
51,pure_ocs_pruned,1.875
51,ocs_eps_pruned,0.892
51,ocs_eps_large_small,2.110
51,ocs_eps_preset_greedy,2.504
51,pure_ocs_3hop_preset,1.875
