seed,scheduler,avg_relative_cct_vs_dynamic
42,ocs_eps_global_ksp,0.968
42,pure_ocs_ksp,1.274
42,eps_ecmp,0.378
42,pure_ocs_ksp_greedy,1.134
42,ocs_eps_preset_dynamic_greedy,1.000
42,pure_ocs_pruned,1.044
42,ocs_eps_pruned,0.702
42,ocs_eps_large_small,1.789
42,ocs_eps_preset_greedy,1.634
42,pure_ocs_3hop_preset,1.044
43,ocs_eps_global_ksp,0.956
43,pure_ocs_ksp,1.150
43,eps_ecmp,0.320
43,pure_ocs_ksp_greedy,1.096
43,ocs_eps_preset_dynamic_greedy,1.000
43,pure_ocs_pruned,1.015
43,ocs_eps_pruned,0.628
43,ocs_eps_large_small,1.636
43,ocs_eps_preset_greedy,1.459
43,pure_ocs_3hop_preset,1.015
44,ocs_eps_global_ksp,1.019
44,pure_ocs_ksp,1.288
44,eps_ecmp,0.329
44,pure_ocs_ksp_greedy,1.155
44,ocs_eps_preset_dynamic_greedy,1.000
44,pure_ocs_pruned,1.085
44,ocs_eps_pruned,0.718
44,ocs_eps_large_small,1.816
44,ocs_eps_preset_greedy,1.663
44,pure_ocs_3hop_preset,1.085
45,ocs_eps_global_ksp,1.111
45,pure_ocs_ksp,1.329
45,eps_ecmp,0.375
45,pure_ocs_ksp_greedy,1.239
45,ocs_eps_preset_dynamic_greedy,1.000
45,pure_ocs_pruned,1.174
45,ocs_eps_pruned,0.734
45,ocs_eps_large_small,1.887
45,ocs_eps_preset_greedy,1.520
45,pure_ocs_3hop_preset,1.174
46,ocs_eps_global_ksp,1.071
46,pure_ocs_ksp,1.329
46,eps_ecmp,0.365
46,pure_ocs_ksp_greedy,1.321
46,ocs_eps_preset_dynamic_greedy,1.000
46,pure_ocs_pruned,1.232
46,ocs_eps_pruned,0.755
46,ocs_eps_large_small,1.879
46,ocs_eps_preset_greedy,1.562
46,pure_ocs_3hop_preset,1.232
47,ocs_eps_global_ksp,1.002
47,pure_ocs_ksp,1.218
47,eps_ecmp,0.330
47,pure_ocs_ksp_greedy,1.042
47,ocs_eps_preset_dynamic_greedy,1.000
47,pure_ocs_pruned,1.033
47,ocs_eps_pruned,0.725
47,ocs_eps_large_small,1.844
47,ocs_eps_preset_greedy,1.420
47,pure_ocs_3hop_preset,1.033
48,ocs_eps_global_ksp,0.976
48,pure_ocs_ksp,1.215
48,eps_ecmp,0.352
48,pure_ocs_ksp_greedy,1.115
48,ocs_eps_preset_dynamic_greedy,1.000
48,pure_ocs_pruned,1.063
48,ocs_eps_pruned,0.664
48,ocs_eps_large_small,1.743
48,ocs_eps_preset_greedy,1.527
48,pure_ocs_3hop_preset,1.063
49,ocs_eps_global_ksp,1.055
49,pure_ocs_ksp,1.285
49,eps_ecmp,0.340
49,pure_ocs_ksp_greedy,1.221
49,ocs_eps_preset_dynamic_greedy,1.000
49,pure_ocs_pruned,1.094
49,ocs_eps_pruned,0.741
49,ocs_eps_large_small,1.774
49,ocs_eps_preset_greedy,1.677
49,pure_ocs_3hop_preset,1.094
50,ocs_eps_global_ksp,1.015
50,pure_ocs_ksp,1.186
50,eps_ecmp,0.330
50,pure_ocs_ksp_greedy,1.158
50,ocs_eps_preset_dynamic_greedy,1.000
50,pure_ocs_pruned,0.951
50,ocs_eps_pruned,0.705
50,ocs_eps_large_small,1.668
50,ocs_eps_preset_greedy,1.558
50,pure_ocs_3hop_preset,0.951
51,ocs_eps_global_ksp,1.145
51,pure_ocs_ksp,1.357
51,eps_ecmp,0.367
51,pure_ocs_ksp_greedy,1.169
51,ocs_eps_preset_dynamic_greedy,1.000
51,pure_ocs_pruned,1.072
51,ocs_eps_pruned,0.799
51,ocs_eps_large_small,1.816
51,ocs_eps_preset_greedy,1.728
51,pure_ocs_3hop_preset,1.072
