scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
helios_t10,95.0,4522.556,1.500,4522.556,1.500,48,0
helios_t20,95.0,4376.008,1.452,4376.008,1.452,48,0
helios_t30,95.0,4132.402,1.371,4132.402,1.371,48,0
helios_t40,95.0,3306.355,1.097,3306.355,1.097,48,0
helios_t50,95.0,3219.345,1.068,3219.345,1.068,48,0
helios_t60,95.0,2847.861,0.945,2847.861,0.945,48,0
helios_t70,95.0,2640.114,0.876,2640.114,0.876,48,0
helios_t80,95.0,3209.109,1.064,3209.109,1.064,48,0
helios_t90,95.0,3689.369,1.224,3689.369,1.224,48,0
hyacinth_dynamic,95.0,3014.696,1.000,3014.696,1.000,48,0
hyacinth_preset_t10,95.0,3922.809,1.301,3922.809,1.301,48,0
hyacinth_preset_t20,95.0,4028.628,1.336,4028.628,1.336,48,0
hyacinth_preset_t30,95.0,3552.671,1.178,3552.671,1.178,48,0
hyacinth_preset_t40,95.0,3224.509,1.070,3224.509,1.070,48,0
hyacinth_preset_t50,95.0,3146.979,1.044,3146.979,1.044,48,0
hyacinth_preset_t60,95.0,3155.225,1.047,3155.225,1.047,48,0
hyacinth_preset_t70,95.0,3139.982,1.042,3139.982,1.042,48,0
hyacinth_preset_t80,95.0,3383.774,1.122,3383.774,1.122,48,0
hyacinth_preset_t90,95.0,3136.827,1.041,3136.827,1.041,48,0
