scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.0,1681.994,1.076,1681.994,1.076,48,0
pure_ocs_ksp,100.0,2103.879,1.346,2103.879,1.346,48,0
eps_ecmp,100.0,636.909,0.407,636.909,0.407,48,0
ocs_eps_large_small,100.0,2689.660,1.720,2689.660,1.720,48,0
pure_ocs_ksp_greedy,100.0,1814.825,1.161,1814.825,1.161,48,0
ocs_eps_preset_greedy,100.0,2419.847,1.548,2419.847,1.548,48,0
ocs_eps_preset_dynamic_greedy,100.0,1563.477,1.000,1563.477,1.000,48,0
pure_ocs_3hop_preset,100.0,1833.331,1.173,1833.331,1.173,48,0
pure_ocs_pruned,100.0,1833.331,1.173,1833.331,1.173,48,0
ocs_eps_pruned,100.0,1250.991,0.800,1250.991,0.800,48,0
