scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,824.057076,1.596066,824.057076,1.596066,80,0
pure_ocs_ksp,100.000000,581.247042,1.125782,581.247042,1.125782,80,0
eps_ecmp,100.000000,533.386890,1.033085,533.386890,1.033085,80,0
ocs_eps_large_small,100.000000,519.605768,1.006393,519.605768,1.006393,80,0
pure_ocs_ksp_greedy,100.000000,550.508930,1.066247,550.508930,1.066247,80,0
ocs_eps_preset_greedy,100.000000,545.945983,1.057409,545.945983,1.057409,80,0
ocs_eps_preset_dynamic_greedy,100.000000,516.305186,1.000000,516.305186,1.000000,80,0
pure_ocs_3hop_preset,100.000000,513.708464,0.994971,513.708464,0.994971,80,0
pure_ocs_pruned,100.000000,513.708464,0.994971,513.708464,0.994971,80,0
ocs_eps_pruned,100.000000,509.412218,0.986649,509.412218,0.986649,80,0
