scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,95.000000,1783.692035,1.178580,1783.692035,1.178580,80,0
pure_ocs_ksp,95.000000,1771.437913,1.170483,1771.437913,1.170483,80,0
eps_ecmp,95.000000,1703.736648,1.125750,1703.736648,1.125750,80,0
ocs_eps_large_small,95.000000,1729.604852,1.142842,1729.604852,1.142842,80,0
pure_ocs_ksp_greedy,95.000000,1544.182290,1.020323,1544.182290,1.020323,80,0
ocs_eps_preset_greedy,95.000000,1542.799953,1.019410,1542.799953,1.019410,80,0
ocs_eps_preset_dynamic_greedy,95.000000,1513.424255,1.000000,1513.424255,1.000000,80,0
pure_ocs_3hop_preset,95.000000,1608.879604,1.063072,1608.879604,1.063072,80,0
pure_ocs_pruned,95.000000,1608.879604,1.063072,1608.879604,1.063072,80,0
ocs_eps_pruned,95.000000,1670.900920,1.104053,1670.900920,1.104053,80,0
