scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,95.0,3239.319,1.465,3239.319,1.465,48,0
pure_ocs_ksp,95.0,3238.040,1.464,3238.040,1.464,48,0
eps_ecmp,95.0,1970.702,0.891,1970.702,0.891,48,0
ocs_eps_large_small,95.0,3845.737,1.739,3845.737,1.739,48,0
pure_ocs_ksp_greedy,95.0,3064.777,1.386,3064.777,1.386,48,0
ocs_eps_preset_greedy,95.0,3262.124,1.475,3262.124,1.475,48,0
ocs_eps_preset_dynamic_greedy,95.0,2211.467,1.000,2211.467,1.000,48,0
pure_ocs_3hop_preset,95.0,2576.780,1.165,2576.780,1.165,48,0
pure_ocs_pruned,95.0,2576.780,1.165,2576.780,1.165,48,0
ocs_eps_pruned,95.0,2058.901,0.931,2058.901,0.931,48,0
