scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.0,1851.232,1.137,1851.232,1.137,48,0
pure_ocs_ksp,100.0,2117.947,1.301,2117.947,1.301,48,0
eps_ecmp,100.0,955.328,0.587,955.328,0.587,48,0
ocs_eps_large_small,100.0,2776.818,1.706,2776.818,1.706,48,0
pure_ocs_ksp_greedy,100.0,1829.577,1.124,1829.577,1.124,48,0
ocs_eps_preset_greedy,100.0,2606.765,1.601,2606.765,1.601,48,0
ocs_eps_preset_dynamic_greedy,100.0,1628.048,1.000,1628.048,1.000,48,0
pure_ocs_3hop_preset,100.0,1802.255,1.107,1802.255,1.107,48,0
pure_ocs_pruned,100.0,1802.255,1.107,1802.255,1.107,48,0
ocs_eps_pruned,100.0,1449.776,0.890,1449.776,0.890,48,0
