scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,6273.476747,1.605391,6273.476747,1.605391,160,0
pure_ocs_ksp,100.000000,3748.694823,0.959296,3748.694823,0.959296,160,0
eps_ecmp,100.000000,3347.907872,0.856734,3347.907872,0.856734,160,0
ocs_eps_large_small,100.000000,2396.186857,0.613187,2396.186857,0.613187,160,0
pure_ocs_ksp_greedy,100.000000,3363.020784,0.860601,3363.020784,0.860601,160,0
ocs_eps_preset_greedy,100.000000,2262.751827,0.579041,2262.751827,0.579041,160,0
ocs_eps_preset_dynamic_greedy,100.000000,3907.756882,1.000000,3907.756882,1.000000,160,0
pure_ocs_3hop_preset,100.000000,2406.185503,0.615746,2406.185503,0.615746,160,0
pure_ocs_pruned,100.000000,2406.185503,0.615746,2406.185503,0.615746,160,0
ocs_eps_pruned,100.000000,2331.223143,0.596563,2331.223143,0.596563,160,0
