scheduler,avg_relative_fct_vs_dynamic,matched_bins,self_bins,dynamic_bins
ocs_eps_global_ksp,1.051174,15,15,15
pure_ocs_ksp,1.129148,15,15,15
eps_ecmp,0.585474,15,15,15
ocs_eps_large_small,1.149809,15,15,15
pure_ocs_ksp_greedy,1.038045,15,15,15
ocs_eps_preset_greedy,1.642965,15,15,15
ocs_eps_preset_dynamic_greedy,1.000000,15,15,15
pure_ocs_3hop_preset,0.948254,15,15,15
pure_ocs_pruned,0.948254,15,15,15
ocs_eps_pruned,0.880382,15,15,15
