scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,99.000000,3647.317737,1.298670,3647.317737,1.298670,48,0
pure_ocs_ksp,99.000000,3420.750814,1.217998,3420.750814,1.217998,48,0
eps_ecmp,99.000000,3507.019495,1.248715,3507.019495,1.248715,48,0
ocs_eps_large_small,99.000000,6436.740883,2.291876,6436.740883,2.291876,48,0
pure_ocs_ksp_greedy,99.000000,3371.577480,1.200489,3371.577480,1.200489,48,0
ocs_eps_preset_greedy,99.000000,3954.351538,1.407992,3954.351538,1.407992,48,0
ocs_eps_preset_dynamic_greedy,99.000000,2808.503270,1.000000,2808.503270,1.000000,48,0
pure_ocs_3hop_preset,99.000000,3634.980674,1.294277,3634.980674,1.294277,48,0
pure_ocs_pruned,99.000000,3634.980674,1.294277,3634.980674,1.294277,48,0
ocs_eps_pruned,99.000000,2547.672699,0.907128,2547.672699,0.907128,48,0
