scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,95.000000,3308.031252,1.359800,3308.031252,1.359800,48,0
pure_ocs_ksp,95.000000,3373.510130,1.386716,3373.510130,1.386716,48,0
eps_ecmp,95.000000,2282.500985,0.938245,2282.500985,0.938245,48,0
ocs_eps_large_small,95.000000,4640.978961,1.907722,4640.978961,1.907722,48,0
pure_ocs_ksp_greedy,95.000000,2985.099148,1.227056,2985.099148,1.227056,48,0
ocs_eps_preset_greedy,95.000000,3692.736029,1.517937,3692.736029,1.517937,48,0
ocs_eps_preset_dynamic_greedy,95.000000,2432.733276,1.000000,2432.733276,1.000000,48,0
pure_ocs_3hop_preset,95.000000,3181.243392,1.307683,3181.243392,1.307683,48,0
pure_ocs_pruned,95.000000,3181.243392,1.307683,3181.243392,1.307683,48,0
ocs_eps_pruned,95.000000,2424.520184,0.996624,2424.520184,0.996624,48,0
