scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
helios_t10,100.0,3120.126,1.866,3120.126,1.866,48,0
helios_t20,100.0,2931.993,1.753,2931.993,1.753,48,0
helios_t30,100.0,2456.361,1.469,2456.361,1.469,48,0
helios_t40,100.0,2123.125,1.270,2123.125,1.270,48,0
helios_t50,100.0,1751.960,1.048,1751.960,1.048,48,0
helios_t60,100.0,1757.278,1.051,1757.278,1.051,48,0
helios_t70,100.0,1665.586,0.996,1665.586,0.996,48,0
helios_t80,100.0,1963.577,1.174,1963.577,1.174,48,0
helios_t90,100.0,1977.627,1.183,1977.627,1.183,48,0
hyacinth_dynamic,100.0,1672.113,1.000,1672.113,1.000,48,0
hyacinth_preset_t10,100.0,2824.756,1.689,2824.756,1.689,48,0
hyacinth_preset_t20,100.0,2734.221,1.635,2734.221,1.635,48,0
hyacinth_preset_t30,100.0,2293.807,1.372,2293.807,1.372,48,0
hyacinth_preset_t40,100.0,1878.298,1.123,1878.298,1.123,48,0
hyacinth_preset_t50,100.0,1697.551,1.015,1697.551,1.015,48,0
hyacinth_preset_t60,100.0,1523.765,0.911,1523.765,0.911,48,0
hyacinth_preset_t70,100.0,1632.966,0.977,1632.966,0.977,48,0
hyacinth_preset_t80,100.0,1731.770,1.036,1731.770,1.036,48,0
hyacinth_preset_t90,100.0,1887.485,1.129,1887.485,1.129,48,0
