scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,3095.148563,3.129001,3095.148563,3.129001,80,0
pure_ocs_ksp,100.000000,1641.541130,1.659495,1641.541130,1.659495,80,0
eps_ecmp,100.000000,1306.201126,1.320487,1306.201126,1.320487,80,0
ocs_eps_large_small,100.000000,1725.389360,1.744260,1725.389360,1.744260,80,0
pure_ocs_ksp_greedy,100.000000,1168.810233,1.181594,1168.810233,1.181594,80,0
ocs_eps_preset_greedy,100.000000,1130.430078,1.142794,1130.430078,1.142794,80,0
ocs_eps_preset_dynamic_greedy,100.000000,989.181140,1.000000,989.181140,1.000000,80,0
pure_ocs_3hop_preset,100.000000,1106.524052,1.118626,1106.524052,1.118626,80,0
pure_ocs_pruned,100.000000,1106.524052,1.118626,1106.524052,1.118626,80,0
ocs_eps_pruned,100.000000,1141.194820,1.153676,1141.194820,1.153676,80,0
