scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,1807.654189,1.759555,1807.654189,1.759555,80,0
pure_ocs_ksp,100.000000,1079.031023,1.050319,1079.031023,1.050319,80,0
eps_ecmp,100.000000,967.173388,0.941438,967.173388,0.941438,80,0
ocs_eps_large_small,100.000000,1060.356080,1.032141,1060.356080,1.032141,80,0
pure_ocs_ksp_greedy,100.000000,996.305048,0.969795,996.305048,0.969795,80,0
ocs_eps_preset_greedy,100.000000,960.678630,0.935116,960.678630,0.935116,80,0
ocs_eps_preset_dynamic_greedy,100.000000,1027.336156,1.000000,1027.336156,1.000000,80,0
pure_ocs_3hop_preset,100.000000,1017.000303,0.989939,1017.000303,0.989939,80,0
pure_ocs_pruned,100.000000,1017.000303,0.989939,1017.000303,0.989939,80,0
ocs_eps_pruned,100.000000,946.038997,0.920866,946.038997,0.920866,80,0
