scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.0,1268.076,1.380,1268.076,1.380,48,0
pure_ocs_ksp,100.0,1185.999,1.291,1185.999,1.291,48,0
eps_ecmp,100.0,818.798,0.891,818.798,0.891,48,0
ocs_eps_large_small,100.0,1630.467,1.775,1630.467,1.775,48,0
pure_ocs_ksp_greedy,100.0,1148.938,1.251,1148.938,1.251,48,0
ocs_eps_preset_greedy,100.0,1283.199,1.397,1283.199,1.397,48,0
ocs_eps_preset_dynamic_greedy,100.0,918.619,1.000,918.619,1.000,48,0
pure_ocs_3hop_preset,100.0,1132.619,1.233,1132.619,1.233,48,0
pure_ocs_pruned,100.0,1132.619,1.233,1132.619,1.233,48,0
ocs_eps_pruned,100.0,930.666,1.013,930.666,1.013,48,0
