scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.0,2228.640,1.122,2228.640,1.122,48,0
pure_ocs_ksp,100.0,2430.691,1.224,2430.691,1.224,48,0
eps_ecmp,100.0,1237.681,0.623,1237.681,0.623,48,0
ocs_eps_large_small,100.0,3101.710,1.562,3101.710,1.562,48,0
pure_ocs_ksp_greedy,100.0,2114.824,1.065,2114.824,1.065,48,0
ocs_eps_preset_greedy,100.0,2813.762,1.417,2813.762,1.417,48,0
ocs_eps_preset_dynamic_greedy,100.0,1985.534,1.000,1985.534,1.000,48,0
pure_ocs_3hop_preset,100.0,2055.523,1.035,2055.523,1.035,48,0
pure_ocs_pruned,100.0,2055.523,1.035,2055.523,1.035,48,0
ocs_eps_pruned,100.0,1838.203,0.926,1838.203,0.926,48,0
