scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
helios_t10,100.0,4643.697,1.788,4643.697,1.788,48,0
helios_t20,100.0,3978.381,1.532,3978.381,1.532,48,0
helios_t30,100.0,4227.850,1.628,4227.850,1.628,48,0
helios_t40,100.0,2892.759,1.114,2892.759,1.114,48,0
helios_t50,100.0,4099.518,1.578,4099.518,1.578,48,0
helios_t60,100.0,2456.902,0.946,2456.902,0.946,48,0
helios_t70,100.0,2634.141,1.014,2634.141,1.014,48,0
helios_t80,100.0,2450.848,0.944,2450.848,0.944,48,0
helios_t90,100.0,2982.131,1.148,2982.131,1.148,48,0
hyacinth_dynamic,100.0,2597.591,1.000,2597.591,1.000,48,0
hyacinth_preset_t10,100.0,5010.186,1.929,5010.186,1.929,48,0
hyacinth_preset_t20,100.0,3324.238,1.280,3324.238,1.280,48,0
hyacinth_preset_t30,100.0,3832.786,1.476,3832.786,1.476,48,0
hyacinth_preset_t40,100.0,2297.719,0.885,2297.719,0.885,48,0
hyacinth_preset_t50,100.0,3385.458,1.303,3385.458,1.303,48,0
hyacinth_preset_t60,100.0,3227.288,1.242,3227.288,1.242,48,0
hyacinth_preset_t70,100.0,2856.109,1.100,2856.109,1.100,48,0
hyacinth_preset_t80,100.0,2903.217,1.118,2903.217,1.118,48,0
hyacinth_preset_t90,100.0,3269.295,1.259,3269.295,1.259,48,0
