scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,1062.640464,1.259103,1062.640464,1.259103,80,0
pure_ocs_ksp,100.000000,875.895382,1.037832,875.895382,1.037832,80,0
eps_ecmp,100.000000,910.991265,1.079416,910.991265,1.079416,80,0
ocs_eps_large_small,100.000000,843.237276,0.999136,843.237276,0.999136,80,0
pure_ocs_ksp_greedy,100.000000,837.495111,0.992332,837.495111,0.992332,80,0
ocs_eps_preset_greedy,100.000000,810.052878,0.959816,810.052878,0.959816,80,0
ocs_eps_preset_dynamic_greedy,100.000000,843.966601,1.000000,843.966601,1.000000,80,0
pure_ocs_3hop_preset,100.000000,844.746955,1.000925,844.746955,1.000925,80,0
pure_ocs_pruned,100.000000,844.746955,1.000925,844.746955,1.000925,80,0
ocs_eps_pruned,100.000000,864.159931,1.023927,864.159931,1.023927,80,0
