scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,2326.974154,0.951835,2326.974154,0.951835,80,0
pure_ocs_ksp,100.000000,2250.159731,0.920415,2250.159731,0.920415,80,0
eps_ecmp,100.000000,2109.542850,0.862896,2109.542850,0.862896,80,0
ocs_eps_large_small,100.000000,2383.994802,0.975159,2383.994802,0.975159,80,0
pure_ocs_ksp_greedy,100.000000,2458.403339,1.005596,2458.403339,1.005596,80,0
ocs_eps_preset_greedy,100.000000,2092.286744,0.855838,2092.286744,0.855838,80,0
ocs_eps_preset_dynamic_greedy,100.000000,2444.723816,1.000000,2444.723816,1.000000,80,0
pure_ocs_3hop_preset,100.000000,2304.193898,0.942517,2304.193898,0.942517,80,0
pure_ocs_pruned,100.000000,2304.193898,0.942517,2304.193898,0.942517,80,0
ocs_eps_pruned,100.000000,2784.533332,1.138997,2784.533332,1.138997,80,0
