scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,3753.836659,1.286588,3753.836659,1.286588,80,0
pure_ocs_ksp,100.000000,2574.360920,0.882335,2574.360920,0.882335,80,0
eps_ecmp,100.000000,4655.856271,1.595746,4655.856271,1.595746,80,0
ocs_eps_large_small,100.000000,2642.882123,0.905820,2642.882123,0.905820,80,0
pure_ocs_ksp_greedy,100.000000,2697.261824,0.924458,2697.261824,0.924458,80,0
ocs_eps_preset_greedy,100.000000,3723.160904,1.276074,3723.160904,1.276074,80,0
ocs_eps_preset_dynamic_greedy,100.000000,2917.667761,1.000000,2917.667761,1.000000,80,0
pure_ocs_3hop_preset,100.000000,3778.994791,1.295211,3778.994791,1.295211,80,0
pure_ocs_pruned,100.000000,3778.994791,1.295211,3778.994791,1.295211,80,0
ocs_eps_pruned,100.000000,2770.077713,0.949415,2770.077713,0.949415,80,0
